,sentence,word,sense,context,sym_context,sem_context,sns_context
2372, p00/d0766,Yunus,male.n.02,"['Yunus', 'founded', 'the', 'Grameen~Bank']","['yunus', 'found', 'the', 'grameen~bank']","['PER', 'EPS', 'DEF', 'ORG']","['male.n.02', 'found.v.01', 'O', 'company.n.01']"
2373, p00/d0766,founded,found.v.01,"['Yunus', 'founded', 'the', 'Grameen~Bank', '30']","['yunus', 'found', 'the', 'grameen~bank', '30']","['PER', 'EPS', 'DEF', 'ORG', 'QUC']","['male.n.02', 'found.v.01', 'O', 'company.n.01', 'O']"
2374, p00/d0766,Grameen~Bank,company.n.01,"['Yunus', 'founded', 'the', 'Grameen~Bank', '30', 'years', 'ago']","['yunus', 'found', 'the', 'grameen~bank', '30', 'year', 'ago']","['PER', 'EPS', 'DEF', 'ORG', 'QUC', 'UOM', 'PST']","['male.n.02', 'found.v.01', 'O', 'company.n.01', 'O', 'year.n.01', 'O']"
2375, p00/d0766,years,year.n.01,"['the', 'Grameen~Bank', '30', 'years', 'ago', '.']","['the', 'grameen~bank', '30', 'year', 'ago', '.']","['DEF', 'ORG', 'QUC', 'UOM', 'PST', 'NIL']","['O', 'company.n.01', 'O', 'year.n.01', 'O', 'O']"
2376, p10/d2463,throw,throw.v.03,"['You', 'must', ""n't"", 'throw', 'litter', 'in', 'the']","['hearer', 'must', 'not', 'throw', 'litter', 'in', 'the']","['PRO', 'NEC', 'NOT', 'EXS', 'CON', 'REL', 'DEF']","['O', 'O', 'O', 'throw.v.03', 'litter.n.02', 'O', 'O']"
2377, p10/d2463,litter,litter.n.02,"['must', ""n't"", 'throw', 'litter', 'in', 'the', 'street']","['must', 'not', 'throw', 'litter', 'in', 'the', 'street']","['NEC', 'NOT', 'EXS', 'CON', 'REL', 'DEF', 'CON']","['O', 'O', 'throw.v.03', 'litter.n.02', 'O', 'O', 'street.n.01']"
2378, p10/d2463,street,street.n.01,"['litter', 'in', 'the', 'street', '.']","['litter', 'in', 'the', 'street', '.']","['CON', 'REL', 'DEF', 'CON', 'NIL']","['litter.n.02', 'O', 'O', 'street.n.01', 'O']"
2379, p10/d0869,shoes,shoe.n.01,"['My', 'shoes', 'are', 'brown', '.']","['speaker', 'shoe', 'be', 'brown', '.']","['HAS', 'CON', 'NOW', 'COL', 'NIL']","['O', 'shoe.n.01', 'O', 'brown.a.01', 'O']"
2380, p10/d0869,brown,brown.a.01,"['My', 'shoes', 'are', 'brown', '.']","['speaker', 'shoe', 'be', 'brown', '.']","['HAS', 'CON', 'NOW', 'COL', 'NIL']","['O', 'shoe.n.01', 'O', 'brown.a.01', 'O']"
2381, p00/d2019,Tom,male.n.02,"['Tom', 'laid', 'his', 'racket']","['tom', 'lay', 'male', 'racket']","['PER', 'EPS', 'HAS', 'CON']","['male.n.02', 'lay.v.01', 'male.n.02', 'racket.n.04']"
2382, p00/d2019,laid,lay.v.01,"['Tom', 'laid', 'his', 'racket', 'on']","['tom', 'lay', 'male', 'racket', 'on']","['PER', 'EPS', 'HAS', 'CON', 'REL']","['male.n.02', 'lay.v.01', 'male.n.02', 'racket.n.04', 'O']"
2383, p00/d2019,his,male.n.02,"['Tom', 'laid', 'his', 'racket', 'on', 'the']","['tom', 'lay', 'male', 'racket', 'on', 'the']","['PER', 'EPS', 'HAS', 'CON', 'REL', 'DEF']","['male.n.02', 'lay.v.01', 'male.n.02', 'racket.n.04', 'O', 'O']"
2384, p00/d2019,racket,racket.n.04,"['Tom', 'laid', 'his', 'racket', 'on', 'the', 'ground']","['tom', 'lay', 'male', 'racket', 'on', 'the', 'ground']","['PER', 'EPS', 'HAS', 'CON', 'REL', 'DEF', 'CON']","['male.n.02', 'lay.v.01', 'male.n.02', 'racket.n.04', 'O', 'O', 'ground.n.01']"
2385, p00/d2019,ground,ground.n.01,"['racket', 'on', 'the', 'ground', '.']","['racket', 'on', 'the', 'ground', '.']","['CON', 'REL', 'DEF', 'CON', 'NIL']","['racket.n.04', 'O', 'O', 'ground.n.01', 'O']"
2386, p00/d1489,been,be.v.03,"['I', 'have', ""n't"", 'been', 'to', 'Boston', 'since']","['speaker', 'have', 'not', 'be', 'to', 'boston', 'since']","['PRO', 'NOW', 'NOT', 'EXT', 'REL', 'GPE', 'REL']","['O', 'O', 'O', 'be.v.03', 'O', 'city.n.01', 'O']"
2387, p00/d1489,Boston,city.n.01,"[""n't"", 'been', 'to', 'Boston', 'since', '2013', '.']","['not', 'be', 'to', 'boston', 'since', '2013', '.']","['NOT', 'EXT', 'REL', 'GPE', 'REL', 'YOC', 'NIL']","['O', 'be.v.03', 'O', 'city.n.01', 'O', 'O', 'O']"
2388, p00/d2111,He,male.n.02,"['He', 'lives', 'in', 'the']","['male', 'live', 'in', 'the']","['PRO', 'ENS', 'REL', 'DEF']","['male.n.02', 'live.v.01', 'O', 'O']"
2389, p00/d2111,lives,live.v.01,"['He', 'lives', 'in', 'the', 'city']","['male', 'live', 'in', 'the', 'city']","['PRO', 'ENS', 'REL', 'DEF', 'CON']","['male.n.02', 'live.v.01', 'O', 'O', 'city.n.01']"
2390, p00/d2111,city,city.n.01,"['lives', 'in', 'the', 'city', '.']","['live', 'in', 'the', 'city', '.']","['ENS', 'REL', 'DEF', 'CON', 'NIL']","['live.v.01', 'O', 'O', 'city.n.01', 'O']"
2391, p00/d3514,She,female.n.02,"['She', 'fled', 'Australia', '.']","['female', 'flee', 'australia', '.']","['PRO', 'EPS', 'GPE', 'NIL']","['female.n.02', 'flee.v.01', 'country.n.02', 'O']"
2392, p00/d3514,fled,flee.v.01,"['She', 'fled', 'Australia', '.']","['female', 'flee', 'australia', '.']","['PRO', 'EPS', 'GPE', 'NIL']","['female.n.02', 'flee.v.01', 'country.n.02', 'O']"
2393, p00/d3514,Australia,country.n.02,"['She', 'fled', 'Australia', '.']","['female', 'flee', 'australia', '.']","['PRO', 'EPS', 'GPE', 'NIL']","['female.n.02', 'flee.v.01', 'country.n.02', 'O']"
2394, p10/d3371,She,female.n.02,"['She', 'forgave', 'you', '.']","['female', 'forgive', 'hearer', '.']","['PRO', 'EPS', 'PRO', 'NIL']","['female.n.02', 'forgive.v.01', 'O', 'O']"
2395, p10/d3371,forgave,forgive.v.01,"['She', 'forgave', 'you', '.']","['female', 'forgive', 'hearer', '.']","['PRO', 'EPS', 'PRO', 'NIL']","['female.n.02', 'forgive.v.01', 'O', 'O']"
2396, p30/d3342,He,male.n.02,"['He', 'had', 'his', 'wallet']","['male', 'have', 'male', 'wallet']","['PRO', 'PST', 'HAS', 'CON']","['male.n.02', 'O', 'O', 'wallet.n.01']"
2397, p30/d3342,wallet,wallet.n.01,"['He', 'had', 'his', 'wallet', 'stolen', '.']","['male', 'have', 'male', 'wallet', 'steal', '.']","['PRO', 'PST', 'HAS', 'CON', 'EXS', 'NIL']","['male.n.02', 'O', 'O', 'wallet.n.01', 'steal.v.01', 'O']"
2398, p30/d3342,stolen,steal.v.01,"['had', 'his', 'wallet', 'stolen', '.']","['have', 'male', 'wallet', 'steal', '.']","['PST', 'HAS', 'CON', 'EXS', 'NIL']","['O', 'O', 'wallet.n.01', 'steal.v.01', 'O']"
2399, p20/d3379,hungry,hungry.a.01,"['still', 'a', 'little', 'hungry', '.']","['still', 'a', '-', 'hungry', '.']","['ALT', 'DIS', 'QUV', 'IST', 'NIL']","['O', 'O', 'O', 'hungry.a.01', 'O']"
2400, p30/d0927,Mary,female.n.02,"['Mary', 'massaged', 'my', 'shoulders']","['mary', 'massage', 'speaker', 'shoulder']","['PER', 'EPS', 'HAS', 'CON']","['female.n.02', 'massage.v.01', 'O', 'shoulder.n.01']"
2401, p30/d0927,massaged,massage.v.01,"['Mary', 'massaged', 'my', 'shoulders', '.']","['mary', 'massage', 'speaker', 'shoulder', '.']","['PER', 'EPS', 'HAS', 'CON', 'NIL']","['female.n.02', 'massage.v.01', 'O', 'shoulder.n.01', 'O']"
2402, p30/d0927,shoulders,shoulder.n.01,"['Mary', 'massaged', 'my', 'shoulders', '.']","['mary', 'massage', 'speaker', 'shoulder', '.']","['PER', 'EPS', 'HAS', 'CON', 'NIL']","['female.n.02', 'massage.v.01', 'O', 'shoulder.n.01', 'O']"
2403, p10/d1896,made,make.v.15,"['I', 'made', 'supper', '.']","['speaker', 'make', 'supper', '.']","['PRO', 'EPS', 'CON', 'NIL']","['O', 'make.v.15', 'supper.n.01', 'O']"
2404, p10/d1896,supper,supper.n.01,"['I', 'made', 'supper', '.']","['speaker', 'make', 'supper', '.']","['PRO', 'EPS', 'CON', 'NIL']","['O', 'make.v.15', 'supper.n.01', 'O']"
2405, p30/d2864,news,news.n.01,"['That', 'news', 'got', 'around', '.']","['that', 'news', 'get~around', 'around', '.']","['DST', 'CON', 'EPS', 'REL', 'NIL']","['O', 'news.n.01', 'get_around.v.01', 'O', 'O']"
2406, p30/d2864,got,get_around.v.01,"['That', 'news', 'got', 'around', '.']","['that', 'news', 'get~around', 'around', '.']","['DST', 'CON', 'EPS', 'REL', 'NIL']","['O', 'news.n.01', 'get_around.v.01', 'O', 'O']"
2407, p10/d1950,speak,speak.v.03,"['I', 'can', 'not', 'speak', 'German', '.']","['speaker', 'can', 'not', 'speak', 'german', '.']","['PRO', 'POS', 'NOT', 'EXS', 'CON', 'NIL']","['O', 'O', 'O', 'speak.v.03', 'german.n.02', 'O']"
2408, p10/d1950,German,german.n.02,"['can', 'not', 'speak', 'German', '.']","['can', 'not', 'speak', 'german', '.']","['POS', 'NOT', 'EXS', 'CON', 'NIL']","['O', 'O', 'speak.v.03', 'german.n.02', 'O']"
2409, p00/d2513,He,male.n.02,"['He', 'is', 'writing', 'a']","['male', 'be', 'write', 'a']","['PRO', 'NOW', 'EXG', 'DIS']","['male.n.02', 'O', 'write.v.02', 'O']"
2410, p00/d2513,writing,write.v.02,"['He', 'is', 'writing', 'a', 'letter', '.']","['male', 'be', 'write', 'a', 'letter', '.']","['PRO', 'NOW', 'EXG', 'DIS', 'CON', 'NIL']","['male.n.02', 'O', 'write.v.02', 'O', 'letter.n.01', 'O']"
2411, p00/d2513,letter,letter.n.01,"['is', 'writing', 'a', 'letter', '.']","['be', 'write', 'a', 'letter', '.']","['NOW', 'EXG', 'DIS', 'CON', 'NIL']","['O', 'write.v.02', 'O', 'letter.n.01', 'O']"
2412, p00/d2340,He,male.n.02,"['He', 'is', 'gay', '.']","['male', 'be', 'gay', '.']","['PRO', 'NOW', 'IST', 'NIL']","['male.n.02', 'O', 'gay.a.06', 'O']"
2413, p00/d2340,gay,gay.a.06,"['He', 'is', 'gay', '.']","['male', 'be', 'gay', '.']","['PRO', 'NOW', 'IST', 'NIL']","['male.n.02', 'O', 'gay.a.06', 'O']"
2414, p00/d1895,leaves,leaf.n.01,"['The', 'leaves', 'fell', 'to', 'the']","['the', 'leaf', 'fall', 'to', 'the']","['DEF', 'CON', 'EPS', 'REL', 'DEF']","['O', 'leaf.n.01', 'fall.v.01', 'O', 'O']"
2415, p00/d1895,fell,fall.v.01,"['The', 'leaves', 'fell', 'to', 'the', 'earth']","['the', 'leaf', 'fall', 'to', 'the', 'earth']","['DEF', 'CON', 'EPS', 'REL', 'DEF', 'CON']","['O', 'leaf.n.01', 'fall.v.01', 'O', 'O', 'earth.n.03']"
2416, p00/d1895,earth,earth.n.03,"['fell', 'to', 'the', 'earth', '.']","['fall', 'to', 'the', 'earth', '.']","['EPS', 'REL', 'DEF', 'CON', 'NIL']","['fall.v.01', 'O', 'O', 'earth.n.03', 'O']"
2417, p00/d3369,right,right.a.05,"['We', 'were', 'right', '.']","['speaker', 'be', 'right', '.']","['PRO', 'PST', 'IST', 'NIL']","['O', 'O', 'right.a.05', 'O']"
2418, p00/d1663,Mr,mr.n.01,"['Mr', 'Wood', 'was', 'like']","['mr', 'wood', 'be', 'like']","['ROL', 'PER', 'PST', 'IST']","['mr.n.01', 'male.n.02', 'O', 'like.a.01']"
2419, p00/d1663,Wood,male.n.02,"['Mr', 'Wood', 'was', 'like', 'a']","['mr', 'wood', 'be', 'like', 'a']","['ROL', 'PER', 'PST', 'IST', 'DIS']","['mr.n.01', 'male.n.02', 'O', 'like.a.01', 'O']"
2420, p00/d1663,like,like.a.01,"['Mr', 'Wood', 'was', 'like', 'a', 'father', 'to']","['mr', 'wood', 'be', 'like', 'a', 'father', 'to']","['ROL', 'PER', 'PST', 'IST', 'DIS', 'ROL', 'REL']","['mr.n.01', 'male.n.02', 'O', 'like.a.01', 'O', 'father.n.01', 'O']"
2421, p00/d1663,father,father.n.01,"['was', 'like', 'a', 'father', 'to', 'Tony', '.']","['be', 'like', 'a', 'father', 'to', 'tony', '.']","['PST', 'IST', 'DIS', 'ROL', 'REL', 'PER', 'NIL']","['O', 'like.a.01', 'O', 'father.n.01', 'O', 'male.n.02', 'O']"
2422, p00/d1663,Tony,male.n.02,"['a', 'father', 'to', 'Tony', '.']","['a', 'father', 'to', 'tony', '.']","['DIS', 'ROL', 'REL', 'PER', 'NIL']","['O', 'father.n.01', 'O', 'male.n.02', 'O']"
2423, p00/d1792,She,female.n.02,"['She', 'picked', 'up', 'a']","['female', 'pick~up', 'up', 'a']","['PRO', 'EPS', 'REL', 'DIS']","['female.n.02', 'pick_up.v.02', 'O', 'O']"
2424, p00/d1792,picked,pick_up.v.02,"['She', 'picked', 'up', 'a', 'coin']","['female', 'pick~up', 'up', 'a', 'coin']","['PRO', 'EPS', 'REL', 'DIS', 'CON']","['female.n.02', 'pick_up.v.02', 'O', 'O', 'coin.n.01']"
2425, p00/d1792,coin,coin.n.01,"['picked', 'up', 'a', 'coin', '.']","['pick~up', 'up', 'a', 'coin', '.']","['EPS', 'REL', 'DIS', 'CON', 'NIL']","['pick_up.v.02', 'O', 'O', 'coin.n.01', 'O']"
2426, p10/d0886,explanation,explanation.n.01,"['Is', 'my', 'explanation', 'clear', '?']","['be', 'speaker', 'explanation', 'clear', '?']","['NOW', 'HAS', 'CON', 'IST', 'QUE']","['O', 'O', 'explanation.n.01', 'clear.a.01', 'O']"
2427, p10/d0886,clear,clear.a.01,"['Is', 'my', 'explanation', 'clear', '?']","['be', 'speaker', 'explanation', 'clear', '?']","['NOW', 'HAS', 'CON', 'IST', 'QUE']","['O', 'O', 'explanation.n.01', 'clear.a.01', 'O']"
2428, p20/d2820,Tom,male.n.02,"['Tom', 'is', 'liked', 'by']","['tom', 'be', 'like', 'by']","['PER', 'NOW', 'EXS', 'REL']","['male.n.02', 'O', 'like.v.03', 'O']"
2429, p20/d2820,liked,like.v.03,"['Tom', 'is', 'liked', 'by', 'everyone', '.']","['tom', 'be', 'like', 'by', 'person', '.']","['PER', 'NOW', 'EXS', 'REL', 'AND', 'NIL']","['male.n.02', 'O', 'like.v.03', 'O', 'person.n.01', 'O']"
2430, p20/d2820,everyone,person.n.01,"['is', 'liked', 'by', 'everyone', '.']","['be', 'like', 'by', 'person', '.']","['NOW', 'EXS', 'REL', 'AND', 'NIL']","['O', 'like.v.03', 'O', 'person.n.01', 'O']"
2431, p30/d2737,Susan,female.n.02,"['Susan', 'and', 'Bob', 'have']","['susan', 'and', 'bob', 'have']","['PER', 'GRP', 'PER', 'NOW']","['female.n.02', 'O', 'male.n.02', 'O']"
2432, p30/d2737,Bob,male.n.02,"['Susan', 'and', 'Bob', 'have', 'flown', 'from']","['susan', 'and', 'bob', 'have', 'fly', 'from']","['PER', 'GRP', 'PER', 'NOW', 'EXT', 'REL']","['female.n.02', 'O', 'male.n.02', 'O', 'fly.v.01', 'O']"
2433, p30/d2737,flown,fly.v.01,"['and', 'Bob', 'have', 'flown', 'from', 'London', 'to']","['and', 'bob', 'have', 'fly', 'from', 'london', 'to']","['GRP', 'PER', 'NOW', 'EXT', 'REL', 'GPE', 'REL']","['O', 'male.n.02', 'O', 'fly.v.01', 'O', 'city.n.01', 'O']"
2434, p30/d2737,London,city.n.01,"['have', 'flown', 'from', 'London', 'to', 'Sydney', ',']","['have', 'fly', 'from', 'london', 'to', 'sydney', ',']","['NOW', 'EXT', 'REL', 'GPE', 'REL', 'GPE', 'REL']","['O', 'fly.v.01', 'O', 'city.n.01', 'O', 'city.n.01', 'O']"
2435, p30/d2737,Sydney,city.n.01,"['from', 'London', 'to', 'Sydney', ',', 'Australia', '.']","['from', 'london', 'to', 'sydney', ',', 'australia', '.']","['REL', 'GPE', 'REL', 'GPE', 'REL', 'GPE', 'NIL']","['O', 'city.n.01', 'O', 'city.n.01', 'O', 'country.n.02', 'O']"
2436, p30/d2737,Australia,country.n.02,"['to', 'Sydney', ',', 'Australia', '.']","['to', 'sydney', ',', 'australia', '.']","['REL', 'GPE', 'REL', 'GPE', 'NIL']","['O', 'city.n.01', 'O', 'country.n.02', 'O']"
2437, p10/d2484,He,male.n.02,"['He', 'made', 'Miss', 'Green']","['male', 'make', 'miss', 'green']","['PRO', 'EPS', 'ROL', 'PER']","['male.n.02', 'make.v.20', 'miss.n.03', 'female.n.02']"
2438, p10/d2484,made,make.v.20,"['He', 'made', 'Miss', 'Green', 'his']","['male', 'make', 'miss', 'green', 'male']","['PRO', 'EPS', 'ROL', 'PER', 'HAS']","['male.n.02', 'make.v.20', 'miss.n.03', 'female.n.02', 'male.n.02']"
2439, p10/d2484,Miss,miss.n.03,"['He', 'made', 'Miss', 'Green', 'his', 'secretary']","['male', 'make', 'miss', 'green', 'male', 'secretary']","['PRO', 'EPS', 'ROL', 'PER', 'HAS', 'ROL']","['male.n.02', 'make.v.20', 'miss.n.03', 'female.n.02', 'male.n.02', 'secretary.n.02']"
2440, p10/d2484,Green,female.n.02,"['He', 'made', 'Miss', 'Green', 'his', 'secretary', '.']","['male', 'make', 'miss', 'green', 'male', 'secretary', '.']","['PRO', 'EPS', 'ROL', 'PER', 'HAS', 'ROL', 'NIL']","['male.n.02', 'make.v.20', 'miss.n.03', 'female.n.02', 'male.n.02', 'secretary.n.02', 'O']"
2441, p10/d2484,his,male.n.02,"['made', 'Miss', 'Green', 'his', 'secretary', '.']","['make', 'miss', 'green', 'male', 'secretary', '.']","['EPS', 'ROL', 'PER', 'HAS', 'ROL', 'NIL']","['make.v.20', 'miss.n.03', 'female.n.02', 'male.n.02', 'secretary.n.02', 'O']"
2442, p10/d2484,secretary,secretary.n.02,"['Miss', 'Green', 'his', 'secretary', '.']","['miss', 'green', 'male', 'secretary', '.']","['ROL', 'PER', 'HAS', 'ROL', 'NIL']","['miss.n.03', 'female.n.02', 'male.n.02', 'secretary.n.02', 'O']"
2443, p30/d3291,turn,turn_in.v.02,"['I', 'have', 'to', 'turn', 'in', 'my', 'report']","['speaker', 'have', 'to', 'turn~in', 'in', 'speaker', 'report']","['PRO', 'NEC', 'NIL', 'EXS', 'REL', 'HAS', 'CON']","['O', 'O', 'O', 'turn_in.v.02', 'O', 'O', 'report.n.01']"
2444, p30/d3291,report,report.n.01,"['turn', 'in', 'my', 'report', 'today', '.']","['turn~in', 'in', 'speaker', 'report', 'day', '.']","['EXS', 'REL', 'HAS', 'CON', 'NOW', 'NIL']","['turn_in.v.02', 'O', 'O', 'report.n.01', 'O', 'O']"
2445, p10/d1471,Irish,country.n.02,"['I', 'am', 'not', 'Irish', '.']","['speaker', 'be', 'not', 'ireland', '.']","['PRO', 'NOW', 'NOT', 'GPO', 'NIL']","['O', 'O', 'O', 'country.n.02', 'O']"
2446, p10/d1586,dove,dove.n.01,"['The', 'dove', 'symbolizes', 'peace', '.']","['the', 'dove', 'symbolize', 'peace', '.']","['AND', 'CON', 'EXS', 'CON', 'NIL']","['O', 'dove.n.01', 'symbolize.v.01', 'peace.n.03', 'O']"
2447, p10/d1586,symbolizes,symbolize.v.01,"['The', 'dove', 'symbolizes', 'peace', '.']","['the', 'dove', 'symbolize', 'peace', '.']","['AND', 'CON', 'EXS', 'CON', 'NIL']","['O', 'dove.n.01', 'symbolize.v.01', 'peace.n.03', 'O']"
2448, p10/d1586,peace,peace.n.03,"['The', 'dove', 'symbolizes', 'peace', '.']","['the', 'dove', 'symbolize', 'peace', '.']","['AND', 'CON', 'EXS', 'CON', 'NIL']","['O', 'dove.n.01', 'symbolize.v.01', 'peace.n.03', 'O']"
2449, p10/d2432,He,male.n.02,"['He', 'was', 'killed', 'by']","['male', 'be', 'kill', 'by']","['PRO', 'PST', 'EXS', 'REL']","['male.n.02', 'O', 'kill.v.01', 'O']"
2450, p10/d2432,killed,kill.v.01,"['He', 'was', 'killed', 'by', 'a', 'land~mine']","['male', 'be', 'kill', 'by', 'a', 'land~mine']","['PRO', 'PST', 'EXS', 'REL', 'DIS', 'CON']","['male.n.02', 'O', 'kill.v.01', 'O', 'O', 'land_mine.n.01']"
2451, p10/d2432,land~mine,land_mine.n.01,"['killed', 'by', 'a', 'land~mine', '.']","['kill', 'by', 'a', 'land~mine', '.']","['EXS', 'REL', 'DIS', 'CON', 'NIL']","['kill.v.01', 'O', 'O', 'land_mine.n.01', 'O']"
2452, p10/d1589,Tom,male.n.02,"['Tom', 'is', 'extremely', 'strong']","['tom', 'be', 'extremely', 'strong']","['PER', 'NOW', 'INT', 'IST']","['male.n.02', 'O', 'extremely.r.02', 'strong.a.01']"
2453, p10/d1589,extremely,extremely.r.02,"['Tom', 'is', 'extremely', 'strong', '.']","['tom', 'be', 'extremely', 'strong', '.']","['PER', 'NOW', 'INT', 'IST', 'NIL']","['male.n.02', 'O', 'extremely.r.02', 'strong.a.01', 'O']"
2454, p10/d1589,strong,strong.a.01,"['Tom', 'is', 'extremely', 'strong', '.']","['tom', 'be', 'extremely', 'strong', '.']","['PER', 'NOW', 'INT', 'IST', 'NIL']","['male.n.02', 'O', 'extremely.r.02', 'strong.a.01', 'O']"
2455, p10/d1261,Austrian,country.n.02,"['The', 'Austrian', 'job', 'market', 'is']","['the', 'austria', 'job', 'market', 'be']","['DEF', 'GPO', 'CON', 'CON', 'NOW']","['O', 'country.n.02', 'job.n.01', 'market.n.01', 'O']"
2456, p10/d1261,job,job.n.01,"['The', 'Austrian', 'job', 'market', 'is', 'also']","['the', 'austria', 'job', 'market', 'be', 'also']","['DEF', 'GPO', 'CON', 'CON', 'NOW', 'ALT']","['O', 'country.n.02', 'job.n.01', 'market.n.01', 'O', 'O']"
2457, p10/d1261,market,market.n.01,"['The', 'Austrian', 'job', 'market', 'is', 'also', 'improving']","['the', 'austria', 'job', 'market', 'be', 'also', 'improve']","['DEF', 'GPO', 'CON', 'CON', 'NOW', 'ALT', 'EXG']","['O', 'country.n.02', 'job.n.01', 'market.n.01', 'O', 'O', 'improve.v.02']"
2458, p10/d1261,improving,improve.v.02,"['market', 'is', 'also', 'improving', '.']","['market', 'be', 'also', 'improve', '.']","['CON', 'NOW', 'ALT', 'EXG', 'NIL']","['market.n.01', 'O', 'O', 'improve.v.02', 'O']"
2459, p20/d3481,parents,parent.n.01,"['My', 'parents', 'love', 'me', '.']","['speaker', 'parent', 'love', 'speaker', '.']","['HAS', 'ROL', 'ENS', 'PRO', 'NIL']","['O', 'parent.n.01', 'love.v.01', 'O', 'O']"
2460, p20/d3481,love,love.v.01,"['My', 'parents', 'love', 'me', '.']","['speaker', 'parent', 'love', 'speaker', '.']","['HAS', 'ROL', 'ENS', 'PRO', 'NIL']","['O', 'parent.n.01', 'love.v.01', 'O', 'O']"
2461, p10/d0907,He,male.n.02,"['He', 'was', 'heartbroken', '.']","['male', 'be', 'heartbroken', '.']","['PRO', 'PST', 'IST', 'NIL']","['male.n.02', 'O', 'heartbroken.a.01', 'O']"
2462, p10/d0907,heartbroken,heartbroken.a.01,"['He', 'was', 'heartbroken', '.']","['male', 'be', 'heartbroken', '.']","['PRO', 'PST', 'IST', 'NIL']","['male.n.02', 'O', 'heartbroken.a.01', 'O']"
2463, p10/d2561,Tom,male.n.02,"['Tom', 'has', 'a', 'boat']","['tom', 'have', 'a', 'boat']","['PER', 'ENS', 'DIS', 'CON']","['male.n.02', 'have.v.04', 'O', 'boat.n.01']"
2464, p10/d2561,has,have.v.04,"['Tom', 'has', 'a', 'boat', '.']","['tom', 'have', 'a', 'boat', '.']","['PER', 'ENS', 'DIS', 'CON', 'NIL']","['male.n.02', 'have.v.04', 'O', 'boat.n.01', 'O']"
2465, p10/d2561,boat,boat.n.01,"['Tom', 'has', 'a', 'boat', '.']","['tom', 'have', 'a', 'boat', '.']","['PER', 'ENS', 'DIS', 'CON', 'NIL']","['male.n.02', 'have.v.04', 'O', 'boat.n.01', 'O']"
2466, p10/d3216,dressed,dress.v.01,"['We', 'got', 'dressed', '.']","['speaker', 'get', 'dress', '.']","['PRO', 'PST', 'EXT', 'NIL']","['O', 'O', 'dress.v.01', 'O']"
2467, p00/d2170,am,be.v.03,"['I', 'am', 'in', 'Russia', '.']","['speaker', 'be', 'in', 'russia', '.']","['PRO', 'ENS', 'REL', 'GPE', 'NIL']","['O', 'be.v.03', 'O', 'country.n.02', 'O']"
2468, p00/d2170,Russia,country.n.02,"['I', 'am', 'in', 'Russia', '.']","['speaker', 'be', 'in', 'russia', '.']","['PRO', 'ENS', 'REL', 'GPE', 'NIL']","['O', 'be.v.03', 'O', 'country.n.02', 'O']"
2469, p00/d2307,Tom,male.n.02,"['Tom', 'is', 'eavesdropping', '.']","['tom', 'be', 'eavesdrop', '.']","['PER', 'NOW', 'EXG', 'NIL']","['male.n.02', 'O', 'eavesdrop.v.01', 'O']"
2470, p00/d2307,eavesdropping,eavesdrop.v.01,"['Tom', 'is', 'eavesdropping', '.']","['tom', 'be', 'eavesdrop', '.']","['PER', 'NOW', 'EXG', 'NIL']","['male.n.02', 'O', 'eavesdrop.v.01', 'O']"
2471, p00/d1974,All,entity.n.01,"['All', 'the', 'passengers', 'died']","['entity', 'the', 'passenger', 'die']","['AND', 'DEF', 'ROL', 'EPS']","['entity.n.01', 'O', 'passenger.n.01', 'die.v.01']"
2472, p00/d1974,passengers,passenger.n.01,"['All', 'the', 'passengers', 'died', ',', 'but']","['entity', 'the', 'passenger', 'die', ',', 'but']","['AND', 'DEF', 'ROL', 'EPS', 'NIL', 'BUT']","['entity.n.01', 'O', 'passenger.n.01', 'die.v.01', 'O', 'O']"
2473, p00/d1974,died,die.v.01,"['All', 'the', 'passengers', 'died', ',', 'but', 'he']","['entity', 'the', 'passenger', 'die', ',', 'but', 'male']","['AND', 'DEF', 'ROL', 'EPS', 'NIL', 'BUT', 'PRO']","['entity.n.01', 'O', 'passenger.n.01', 'die.v.01', 'O', 'O', 'male.n.02']"
2474, p00/d1974,he,male.n.02,"['died', ',', 'but', 'he', 'survived', '.']","['die', ',', 'but', 'male', 'survive', '.']","['EPS', 'NIL', 'BUT', 'PRO', 'EPS', 'NIL']","['die.v.01', 'O', 'O', 'male.n.02', 'survive.v.01', 'O']"
2475, p00/d1974,survived,survive.v.01,"[',', 'but', 'he', 'survived', '.']","[',', 'but', 'male', 'survive', '.']","['NIL', 'BUT', 'PRO', 'EPS', 'NIL']","['O', 'O', 'male.n.02', 'survive.v.01', 'O']"
2476, p10/d0883,house,house.n.01,"['This', 'house', 'is', 'famous', '.']","['this', 'house', 'be', 'famous', '.']","['PRX', 'CON', 'NOW', 'IST', 'NIL']","['O', 'house.n.01', 'O', 'famous.a.01', 'O']"
