,sentence,word,sense,context,sym_context,sem_context,sns_context
2009, p30/d0872,computer,computer.n.01,"['My', 'computer', 'has']","['speaker', 'computer', 'have']","['HAS', 'CON', 'NOW']","['O', 'computer.n.01', 'O']"
2010, p30/d0872,frozen,freeze.v.01,"['has', 'frozen', '.']","['have', 'freeze', '.']","['NOW', 'EXT', 'NIL']","['O', 'freeze.v.01', 'O']"
2011, p10/d2437,play,play.v.01,"[""n't"", 'play', 'because']","['not', 'play', 'because']","['NOT', 'EXS', 'SUB']","['O', 'play.v.01', 'O']"
2012, p10/d2437,twisted,twist.v.10,"[""'ve"", 'twisted', 'my']","['have', 'twist', 'speaker']","['NOW', 'EXT', 'HAS']","['O', 'twist.v.10', 'O']"
2013, p10/d2437,ankle,ankle.n.01,"['my', 'ankle', '.']","['speaker', 'ankle', '.']","['HAS', 'CON', 'NIL']","['O', 'ankle.n.01', 'O']"
2014, p20/d2498,Tom,male.n.02,"['Tom', 'dug']","['tom', 'dig']","['PER', 'EPS']","['male.n.02', 'dig.v.02']"
2015, p20/d2498,dug,dig.v.02,"['Tom', 'dug', 'a']","['tom', 'dig', 'a']","['PER', 'EPS', 'DIS']","['male.n.02', 'dig.v.02', 'O']"
2016, p20/d2498,hole,hole.n.02,"['a', 'hole', 'in']","['a', 'hole', 'in']","['DIS', 'CON', 'REL']","['O', 'hole.n.02', 'O']"
2017, p20/d2498,backyard,backyard.n.01,"['the', 'backyard', '.']","['the', 'backyard', '.']","['DEF', 'CON', 'NIL']","['O', 'backyard.n.01', 'O']"
2018, p00/d1564,have,have.v.04,"['I', 'have', 'a']","['speaker', 'have', 'a']","['PRO', 'ENS', 'DIS']","['O', 'have.v.04', 'O']"
2019, p00/d1564,big,big.a.01,"['a', 'big', 'dog']","['a', 'big', 'dog']","['DIS', 'DEG', 'CON']","['O', 'big.a.01', 'dog.n.01']"
2020, p00/d1564,dog,dog.n.01,"['big', 'dog', '.']","['big', 'dog', '.']","['DEG', 'CON', 'NIL']","['big.a.01', 'dog.n.01', 'O']"
2021, p10/d1384,Which,entity.n.01,"['Which', 'state']","['entity', 'state']","['QUE', 'CON']","['entity.n.01', 'state.n.01']"
2022, p10/d1384,state,state.n.01,"['Which', 'state', 'has']","['entity', 'state', 'have']","['QUE', 'CON', 'ENS']","['entity.n.01', 'state.n.01', 'have.v.02']"
2023, p10/d1384,has,have.v.02,"['state', 'has', 'the']","['state', 'have', 'the', 'the']","['CON', 'ENS', 'DEF', 'DEF']","['state.n.01', 'have.v.02', 'O', 'O']"
2024, p10/d1384,longest,long.a.02,"['the', 'longest', 'coastline']","['the', 'long', 'coastline', 'the']","['DEF', 'TOP', 'CON', 'DEF']","['O', 'long.a.02', 'coastline.n.01', 'O']"
2025, p10/d1384,coastline,coastline.n.01,"['longest', 'coastline', 'on']","['long', 'coastline', 'on']","['TOP', 'CON', 'REL']","['long.a.02', 'coastline.n.01', 'O']"
2026, p10/d1384,Atlantic~Ocean,ocean.n.01,"['the', 'Atlantic~Ocean', '?']","['the', 'the', 'atlantic~ocean', '?']","['DEF', 'DEF', 'GEO', 'QUE']","['O', 'O', 'ocean.n.01', 'O']"
2027, p00/d2302,Everything,entity.n.01,"['Everything', 'is']","['entity', 'be']","['AND', 'NOW']","['entity.n.01', 'O']"
2028, p00/d2302,new,new.a.01,"['is', 'new', '.']","['be', 'new', '.']","['NOW', 'IST', 'NIL']","['O', 'new.a.01', 'O']"
2029, p10/d0825,have,have.v.04,"[""n't"", 'have', 'a']","['not', 'have', 'a']","['NOT', 'EXS', 'DIS']","['O', 'have.v.04', 'O']"
2030, p10/d0825,bicycle,bicycle.n.01,"['a', 'bicycle', '.']","['a', 'bicycle', '.']","['DIS', 'CON', 'NIL']","['O', 'bicycle.n.01', 'O']"
2031, p30/d0795,Mr,mr.n.01,"['Mr', 'Joel']","['mr', 'joel']","['ROL', 'PER']","['mr.n.01', 'male.n.02']"
2032, p30/d0795,Joel,male.n.02,"['Mr', 'Joel', 'is']","['mr', 'joel', 'be']","['ROL', 'PER', 'NOW']","['mr.n.01', 'male.n.02', 'O']"
2033, p30/d0795,on,on.a.01,"['now', 'on', 'duty']","['now', 'on', 'duty']","['NOW', 'IST', 'CON']","['O', 'on.a.01', 'duty.n.02']"
2034, p30/d0795,duty,duty.n.02,"['on', 'duty', '.']","['on', 'duty', '.']","['IST', 'CON', 'NIL']","['on.a.01', 'duty.n.02', 'O']"
2035, p00/d0849,She,female.n.02,"['She', 'waved']","['female', 'wave']","['PRO', 'EPS']","['female.n.02', 'wave.v.01']"
2036, p00/d0849,waved,wave.v.01,"['She', 'waved', 'good-bye']","['female', 'wave', 'good-bye']","['PRO', 'EPS', 'CON']","['female.n.02', 'wave.v.01', 'good-bye.n.01']"
2037, p00/d0849,good-bye,good-bye.n.01,"['waved', 'good-bye', 'to']","['wave', 'good-bye', 'to']","['EPS', 'CON', 'REL']","['wave.v.01', 'good-bye.n.01', 'O']"
2038, p00/d2708,serpent,serpent.n.01,"['The', 'serpent', 'tempted']","['the', 'serpent', 'tempt']","['DEF', 'CON', 'EPS']","['O', 'serpent.n.01', 'tempt.v.02']"
2039, p00/d2708,tempted,tempt.v.02,"['serpent', 'tempted', 'Eve']","['serpent', 'tempt', 'eve']","['CON', 'EPS', 'PER']","['serpent.n.01', 'tempt.v.02', 'female.n.02']"
2040, p00/d2708,Eve,female.n.02,"['tempted', 'Eve', '.']","['tempt', 'eve', '.']","['EPS', 'PER', 'NIL']","['tempt.v.02', 'female.n.02', 'O']"
2041, p10/d2162,eggs,egg.n.01,"['The', 'eggs', 'are']","['the', 'egg', 'be']","['DEF', 'CON', 'ENS']","['O', 'egg.n.01', 'be.v.03']"
2042, p10/d2162,are,be.v.03,"['eggs', 'are', 'in']","['egg', 'be', 'in']","['CON', 'ENS', 'REL']","['egg.n.01', 'be.v.03', 'O']"
2043, p10/d2162,basket,basket.n.01,"['the', 'basket', '.']","['the', 'basket', '.']","['DEF', 'CON', 'NIL']","['O', 'basket.n.01', 'O']"
2044, p00/d2888,fed~up,fed_up.a.01,"['really', 'fed~up', 'with']","['really', 'fed~up', 'with']","['EMP', 'IST', 'REL']","['O', 'fed_up.a.01', 'O']"
2045, p00/d2888,this,entity.n.01,"['with', 'this', 'heat']","['with', 'entity', 'heat']","['REL', 'PRX', 'CON']","['O', 'entity.n.01', 'heat.n.02']"
2046, p00/d2888,heat,heat.n.02,"['this', 'heat', '.']","['entity', 'heat', '.']","['PRX', 'CON', 'NIL']","['entity.n.01', 'heat.n.02', 'O']"
2047, p30/d0867,Summer,summer.n.01,"['Summer', 'has']","['summer', 'have']","['CON', 'NOW']","['summer.n.01', 'O']"
2048, p30/d0867,ended,end.v.01,"['has', 'ended', '.']","['have', 'end', '.']","['NOW', 'EXT', 'NIL']","['O', 'end.v.01', 'O']"
2049, p00/d2370,Tom,male.n.02,"['Tom', 'draws']","['tom', 'draw']","['PER', 'ENS']","['male.n.02', 'draw.v.06']"
2050, p00/d2370,draws,draw.v.06,"['Tom', 'draws', 'well']","['tom', 'draw', 'well']","['PER', 'ENS', 'IST']","['male.n.02', 'draw.v.06', 'well.r.01']"
2051, p00/d2370,well,well.r.01,"['draws', 'well', '.']","['draw', 'well', '.']","['ENS', 'IST', 'NIL']","['draw.v.06', 'well.r.01', 'O']"
2052, p20/d1688,love,love.v.01,"['I', 'love', 'books']","['speaker', 'love', 'book']","['PRO', 'ENS', 'CON']","['O', 'love.v.01', 'book.n.01']"
2053, p20/d1688,books,book.n.01,"['love', 'books', '.']","['love', 'book', '.']","['ENS', 'CON', 'NIL']","['love.v.01', 'book.n.01', 'O']"
2054, p20/d1666,Sam,male.n.02,"['Sam', 'is']","['sam', 'be', 'be']","['PER', 'ENS', 'ENS']","['male.n.02', 'be.v.08', 'be.v.08']"
2055, p20/d1666,is,be.v.08,"['Sam', 'is', 'a']","['sam', 'be', 'a', 'be']","['PER', 'ENS', 'DIS', 'ENS']","['male.n.02', 'be.v.08', 'O', 'be.v.08']"
2056, p20/d1666,philosopher,philosopher.n.01,"['a', 'philosopher', ',']","['a', 'philosopher', ',']","['DIS', 'ROL', 'NIL']","['O', 'philosopher.n.01', 'O']"
2057, p20/d1666,is,be.v.08,"[',', 'is', ""n't""]","['be', ',', 'be', 'not']","['ENS', 'NIL', 'ENS', 'NOT']","['be.v.08', 'O', 'be.v.08', 'O']"
2058, p20/d1666,he,male.n.02,"[""n't"", 'he', '?']","['not', 'male', '?']","['NOT', 'PRO', 'QUE']","['O', 'male.n.02', 'O']"
2059, p00/d0914,She,female.n.02,"['She', 'is']","['female', 'be']","['PRO', 'ENS']","['female.n.02', 'be.v.02']"
2060, p00/d0914,is,be.v.02,"['She', 'is', 'the']","['female', 'be', 'the']","['PRO', 'ENS', 'DEF']","['female.n.02', 'be.v.02', 'O']"
2061, p00/d0914,Prime~Minister,prime_minister.n.01,"['the', 'Prime~Minister', 'of']","['the', 'prime~minister', 'of']","['DEF', 'ROL', 'REL']","['O', 'prime_minister.n.01', 'O']"
2062, p00/d0914,Finland,state.n.04,"['of', 'Finland', '.']","['of', 'finland', '.']","['REL', 'GPE', 'NIL']","['O', 'state.n.04', 'O']"
2063, p20/d3223,scared,scared.a.01,"['not', 'scared', 'of']","['not', 'scared', 'of']","['NOT', 'IST', 'REL']","['O', 'scared.a.01', 'O']"
2064, p10/d0956,love,love.v.03,"['I', 'love', 'Natasha']","['speaker', 'love', 'natasha']","['PRO', 'ENS', 'PER']","['O', 'love.v.03', 'female.n.02']"
2065, p10/d0956,Natasha,female.n.02,"['love', 'Natasha', '.']","['love', 'natasha', '.']","['ENS', 'PER', 'NIL']","['love.v.03', 'female.n.02', 'O']"
2066, p00/d0910,beautiful,beautiful.a.01,"['a', 'beautiful', 'rainbow']","['a', 'beautiful', 'rainbow']","['DIS', 'IST', 'CON']","['O', 'beautiful.a.01', 'rainbow.n.01']"
2067, p00/d0910,rainbow,rainbow.n.01,"['beautiful', 'rainbow', '!']","['beautiful', 'rainbow', '!']","['IST', 'CON', 'EMP']","['beautiful.a.01', 'rainbow.n.01', 'O']"
2068, p10/d3192,Tom,male.n.02,"['Tom', 'underestimated']","['tom', 'underestimate']","['PER', 'EPS']","['male.n.02', 'underestimate.v.03']"
2069, p10/d3192,underestimated,underestimate.v.03,"['Tom', 'underestimated', 'Mary']","['tom', 'underestimate', 'mary']","['PER', 'EPS', 'PER']","['male.n.02', 'underestimate.v.03', 'female.n.02']"
2070, p10/d3192,Mary,female.n.02,"['underestimated', 'Mary', '.']","['underestimate', 'mary', '.']","['EPS', 'PER', 'NIL']","['underestimate.v.03', 'female.n.02', 'O']"
2071, p30/d2265,Her,female.n.02,"['Her', 'bicycle']","['female', 'bicycle']","['HAS', 'CON']","['female.n.02', 'bicycle.n.01']"
2072, p30/d2265,bicycle,bicycle.n.01,"['Her', 'bicycle', 'is']","['female', 'bicycle', 'be']","['HAS', 'CON', 'NOW']","['female.n.02', 'bicycle.n.01', 'O']"
2073, p30/d2265,blue,blue.a.01,"['is', 'blue', '.']","['be', 'blue', '.']","['NOW', 'COL', 'NIL']","['O', 'blue.a.01', 'O']"
2074, p00/d2910,insects,insect.n.01,"['of', 'insects', 'are']","['of', 'insect', 'be']","['REL', 'CON', 'NOW']","['O', 'insect.n.01', 'O']"
2075, p00/d2910,chirping,chirp.v.01,"['are', 'chirping', 'in']","['be', 'chirp', 'in']","['NOW', 'EXG', 'REL']","['O', 'chirp.v.01', 'O']"
2076, p00/d2910,field,field.n.01,"['the', 'field', '.']","['the', 'field', '.']","['DEF', 'CON', 'NIL']","['O', 'field.n.01', 'O']"
2077, p20/d2259,poet,poet.n.01,"['The', 'poet', 'wrote']","['the', 'poet', 'write']","['DEF', 'ROL', 'EPS']","['O', 'poet.n.01', 'write.v.01']"
2078, p20/d2259,wrote,write.v.01,"['poet', 'wrote', 'many']","['poet', 'write', '+']","['ROL', 'EPS', 'QUV']","['poet.n.01', 'write.v.01', 'O']"
2079, p20/d2259,poems,poem.n.01,"['many', 'poems', '.']","['+', 'poem', '.']","['QUV', 'CON', 'NIL']","['O', 'poem.n.01', 'O']"
2080, p10/d2578,Wolves,wolf.n.01,"['Wolves', 'stalked']","['wolf', 'stalk']","['CON', 'EPS']","['wolf.n.01', 'stalk.v.02']"
2081, p10/d2578,stalked,stalk.v.02,"['Wolves', 'stalked', 'the']","['wolf', 'stalk', 'the']","['CON', 'EPS', 'DEF']","['wolf.n.01', 'stalk.v.02', 'O']"
2082, p10/d2578,flock,flock.n.05,"['the', 'flock', '.']","['the', 'flock', '.']","['DEF', 'CON', 'NIL']","['O', 'flock.n.05', 'O']"
2083, p20/d0849,think,think.v.01,"['I', 'think', 'that']","['speaker', 'think', 'that']","['PRO', 'ENS', 'SUB']","['O', 'think.v.01', 'O']"
2084, p20/d0849,she,female.n.02,"['that', 'she', 'is']","['that', 'female', 'be']","['SUB', 'PRO', 'NOW']","['O', 'female.n.02', 'O']"
2085, p20/d0849,honest,honest.a.01,"['is', 'honest', '.']","['be', 'honest', '.']","['NOW', 'IST', 'NIL']","['O', 'honest.a.01', 'O']"
2086, p10/d1239,HBV~Union,alliance.n.03,"['HBV~Union', 'Criticizes']","['hbv~union', 'criticize']","['ORG', 'ENS']","['alliance.n.03', 'criticize.v.01']"
2087, p10/d1239,Criticizes,criticize.v.01,"['HBV~Union', 'Criticizes', 'Deutsche~Bank']","['hbv~union', 'criticize', 'deutsche~bank']","['ORG', 'ENS', 'ORG']","['alliance.n.03', 'criticize.v.01', 'company.n.01']"
2088, p10/d1239,Deutsche~Bank,company.n.01,"['Criticizes', 'Deutsche~Bank']","['criticize', 'deutsche~bank']","['ENS', 'ORG']","['criticize.v.01', 'company.n.01']"
2089, p00/d2275,Tom,male.n.02,"['Tom', 'visited']","['tom', 'visit']","['PER', 'EPS']","['male.n.02', 'visit.v.03']"
2090, p00/d2275,visited,visit.v.03,"['Tom', 'visited', 'us']","['tom', 'visit', 'speaker']","['PER', 'EPS', 'PRO']","['male.n.02', 'visit.v.03', 'O']"
2091, p00/d3438,like,like.v.02,"['I', 'like', 'bright']","['speaker', 'like', 'bright']","['PRO', 'ENS', 'IST']","['O', 'like.v.02', 'bright.a.01']"
2092, p00/d3438,bright,bright.a.01,"['like', 'bright', 'colors']","['like', 'bright', 'color']","['ENS', 'IST', 'CON']","['like.v.02', 'bright.a.01', 'color.n.01']"
2093, p00/d3438,colors,color.n.01,"['bright', 'colors', '.']","['bright', 'color', '.']","['IST', 'CON', 'NIL']","['bright.a.01', 'color.n.01', 'O']"
2094, p20/d2999,students,student.n.01,"['of', 'students', 'around']","['of', 'student', 'around']","['REL', 'ROL', 'REL']","['O', 'student.n.01', 'O']"
2095, p20/d2999,world,world.n.04,"['the', 'world', 'are']","['the', 'world', 'be']","['DEF', 'CON', 'NOW']","['O', 'world.n.04', 'O']"
2096, p20/d2999,studying,study.v.04,"['are', 'studying', 'English']","['be', 'study', 'english']","['NOW', 'EXG', 'CON']","['O', 'study.v.04', 'english.n.01']"
2097, p20/d2999,English,english.n.01,"['studying', 'English', '.']","['study', 'english', '.']","['EXG', 'CON', 'NIL']","['study.v.04', 'english.n.01', 'O']"
2098, p30/d2483,She,female.n.02,"['She', 'pulled']","['female', 'pull~down']","['PRO', 'EPS']","['female.n.02', 'pull_down.v.02']"
2099, p30/d2483,pulled,pull_down.v.02,"['She', 'pulled', 'down']","['female', 'pull~down', 'down']","['PRO', 'EPS', 'REL']","['female.n.02', 'pull_down.v.02', 'O']"
2100, p30/d2483,blinds,blind.n.03,"['the', 'blinds', '.']","['the', 'blind', '.']","['DEF', 'CON', 'NIL']","['O', 'blind.n.03', 'O']"
2101, p00/d1382,Who,person.n.01,"['Who', 'directed']","['person', 'direct']","['QUE', 'EPS']","['person.n.01', 'direct.v.03']"
2102, p00/d1382,directed,direct.v.03,"['Who', 'directed', 'the']","['person', 'direct', 'the']","['QUE', 'EPS', 'DEF']","['person.n.01', 'direct.v.03', 'O']"
2103, p00/d1382,film,film.n.01,"['the', 'film', '""']","['the', 'film', '""', '""']","['DEF', 'CON', 'NIL', 'NIL']","['O', 'film.n.01', 'O', 'O']"
2104, p00/d1536,He,male.n.02,"['He', 'is']","['male', 'be']","['PRO', 'NOW']","['male.n.02', 'O']"
2105, p00/d1536,poor,poor.a.02,"['is', 'poor', '.']","['be', 'poor', '.']","['NOW', 'IST', 'NIL']","['O', 'poor.a.02', 'O']"
2106, p20/d2590,leave,leave.v.01,"['I', 'leave', 'tomorrow']","['speaker', 'leave', 'day']","['PRO', 'EFS', 'FUT']","['O', 'leave.v.01', 'O']"
2107, p10/d2246,dazzled,dazzle.v.02,"['was', 'dazzled', 'by']","['be', 'dazzle', 'by']","['PST', 'EXS', 'REL']","['O', 'dazzle.v.02', 'O']"
2108, p10/d2246,her,female.n.02,"['by', 'her', 'beauty']","['by', 'female', 'beauty']","['REL', 'HAS', 'CON']","['O', 'female.n.02', 'beauty.n.01']"
2109, p10/d2246,beauty,beauty.n.01,"['her', 'beauty', '.']","['female', 'beauty', '.']","['HAS', 'CON', 'NIL']","['female.n.02', 'beauty.n.01', 'O']"
2110, p00/d1891,She,female.n.02,"['She', 'dialled']","['female', 'dial']","['PRO', 'EPS']","['female.n.02', 'dial.v.02']"
2111, p00/d1891,dialled,dial.v.02,"['She', 'dialled', 'the']","['female', 'dial', 'the']","['PRO', 'EPS', 'DEF']","['female.n.02', 'dial.v.02', 'O']"
2112, p00/d1891,number,number.n.04,"['the', 'number', '.']","['the', 'number', '.']","['DEF', 'CON', 'NIL']","['O', 'number.n.04', 'O']"
2113, p00/d1439,He,male.n.02,"['He', 'is']","['male', 'be']","['PRO', 'NOW']","['male.n.02', 'O']"
2114, p00/d1439,out,out.r.01,"['is', 'out', 'now']","['be', 'out', 'now']","['NOW', 'IST', 'NOW']","['O', 'out.r.01', 'O']"
2115, p10/d3477,Give,give.v.03,"['Give', 'this']","['give', 'entity']","['EXS', 'PRX']","['give.v.03', 'entity.n.01']"
2116, p10/d3477,this,entity.n.01,"['Give', 'this', 'book']","['give', 'entity', 'book']","['EXS', 'PRX', 'CON']","['give.v.03', 'entity.n.01', 'book.n.02']"
2117, p10/d3477,book,book.n.02,"['this', 'book', 'to']","['entity', 'book', 'to']","['PRX', 'CON', 'REL']","['entity.n.01', 'book.n.02', 'O']"
2118, p10/d3477,Ramu,male.n.02,"['to', 'Ramu', '.']","['to', 'ramu', '.']","['REL', 'PER', 'NIL']","['O', 'male.n.02', 'O']"
2119, p30/d0016,man,man.n.01,"['A', 'man', 'is']","['a', 'man', 'be']","['DIS', 'CON', 'NOW']","['O', 'man.n.01', 'O']"
2120, p30/d0016,filling,fill.v.01,"['is', 'filling', 'a']","['be', 'fill', 'a']","['NOW', 'EXG', 'DIS']","['O', 'fill.v.01', 'O']"
2121, p30/d0016,container,container.n.01,"['a', 'container', 'made']","['a', 'container', 'make']","['DIS', 'CON', 'EXS']","['O', 'container.n.01', 'make.v.06']"
2122, p30/d0016,made,make.v.06,"['container', 'made', 'of']","['container', 'make', 'of']","['CON', 'EXS', 'REL']","['container.n.01', 'make.v.06', 'O']"
2123, p30/d0016,plastic,plastic.n.01,"['of', 'plastic']","['of', 'plastic']","['REL', 'CON']","['O', 'plastic.n.01']"
2124, p20/d0920,He,male.n.02,"['He', 'stole']","['male', 'steal']","['PRO', 'EPS']","['male.n.02', 'steal.v.01']"
2125, p20/d0920,stole,steal.v.01,"['He', 'stole', 'money']","['male', 'steal', 'money']","['PRO', 'EPS', 'CON']","['male.n.02', 'steal.v.01', 'money.n.01']"
2126, p20/d0920,money,money.n.01,"['stole', 'money', 'from']","['steal', 'money', 'from']","['EPS', 'CON', 'REL']","['steal.v.01', 'money.n.01', 'O']"
2127, p20/d3437,ball,ball.n.01,"['The', 'ball', 'hit']","['the', 'ball', 'hit']","['DEF', 'CON', 'EPS']","['O', 'ball.n.01', 'hit.v.02']"
2128, p20/d3437,hit,hit.v.02,"['ball', 'hit', 'the']","['ball', 'hit', 'the']","['CON', 'EPS', 'DEF']","['ball.n.01', 'hit.v.02', 'O']"
2129, p20/d3437,crossbar,crossbar.n.02,"['the', 'crossbar', '.']","['the', 'crossbar', '.']","['DEF', 'CON', 'NIL']","['O', 'crossbar.n.02', 'O']"
2130, p00/d3348,This,entity.n.01,"['This', 'tour']","['entity', 'tour']","['PRX', 'CON']","['entity.n.01', 'tour.n.01']"
2131, p00/d3348,tour,tour.n.01,"['This', 'tour', 'is']","['entity', 'tour', 'be']","['PRX', 'CON', 'NIL']","['entity.n.01', 'tour.n.01', 'O']"
2132, p00/d3348,amazing,amazing.a.01,"['be', 'amazing', '!']","['be', 'amazing', '!']","['NIL', 'IST', 'EMP']","['O', 'amazing.a.01', 'O']"
2133, p00/d1798,This,entity.n.01,"['This', 'is']","['entity', 'be']","['PRX', 'NOW']","['entity.n.01', 'O']"
2134, p00/d1798,creepy,creepy.a.02,"['is', 'creepy', '.']","['be', 'creepy', '.']","['NOW', 'IST', 'NIL']","['O', 'creepy.a.02', 'O']"
2135, p00/d2579,This,entity.n.01,"['This', 'is']","['entity', 'be']","['PRX', 'NOW']","['entity.n.01', 'O']"
2136, p00/d2579,impossible,impossible.a.01,"['is', 'impossible', '!']","['be', 'impossible', '!']","['NOW', 'IST', 'EMP']","['O', 'impossible.a.01', 'O']"
2137, p10/d2776,very,very.r.01,"['was', 'very', 'selfish']","['be', 'very', 'selfish']","['PST', 'INT', 'IST']","['O', 'very.r.01', 'selfish.a.01']"
2138, p10/d2776,selfish,selfish.a.01,"['very', 'selfish', '.']","['very', 'selfish', '.']","['INT', 'IST', 'NIL']","['very.r.01', 'selfish.a.01', 'O']"
2139, p20/d2647,meeting,meet.v.02,"['was', 'meeting', 'Bob']","['be', 'meet', 'bob']","['PST', 'EXG', 'PER']","['O', 'meet.v.02', 'male.n.02']"
2140, p20/d2647,Bob,male.n.02,"['meeting', 'Bob', 'at']","['meet', 'bob', 'at']","['EXG', 'PER', 'REL']","['meet.v.02', 'male.n.02', 'O']"
2141, p00/d1149,Kerensky,male.n.02,"['Kerensky', 'has']","['kerensky', 'have']","['PER', 'NOW']","['male.n.02', 'O']"
2142, p00/d1149,fled,flee.v.01,"['has', 'fled', '.']","['have', 'flee', '.']","['NOW', 'EXT', 'NIL']","['O', 'flee.v.01', 'O']"
2143, p00/d2942,mother,mother.n.01,"['My', 'mother', 'made']","['speaker', 'mother', 'make']","['HAS', 'ROL', 'EPS']","['O', 'mother.n.01', 'make.v.06']"
2144, p00/d2942,made,make.v.06,"['mother', 'made', 'me']","['mother', 'make', 'speaker']","['ROL', 'EPS', 'PRO']","['mother.n.01', 'make.v.06', 'O']"
2145, p00/d2942,sweater,sweater.n.01,"['a', 'sweater', '.']","['a', 'sweater', '.']","['DIS', 'CON', 'NIL']","['O', 'sweater.n.01', 'O']"
2146, p20/d2455,Whose,person.n.01,"['""', 'Whose', 'examples']","['""', 'person', 'example', '""', '""', '""']","['NIL', 'HAS', 'CON', 'NIL', 'NIL', 'NIL']","['O', 'person.n.01', 'example.n.01', 'O', 'O', 'O']"
2147, p20/d2455,examples,example.n.01,"['Whose', 'examples', 'are']","['person', 'example', 'be', 'be']","['HAS', 'CON', 'ENS', 'ENS']","['person.n.01', 'example.n.01', 'be.v.02', 'be.v.02']"
2148, p20/d2455,are,be.v.02,"['examples', 'are', 'these']","['example', 'be', 'entity', 'be']","['CON', 'ENS', 'PRX', 'ENS']","['example.n.01', 'be.v.02', 'entity.n.01', 'be.v.02']"
2149, p20/d2455,these,entity.n.01,"['are', 'these', '?']","['be', 'entity', '?', 'be']","['ENS', 'PRX', 'QUE', 'ENS']","['be.v.02', 'entity.n.01', 'O', 'be.v.02']"
2150, p20/d2455,They,entity.n.01,"['""', 'They', 'are']","['""', 'be', '""', '""', 'entity', 'be', '""']","['NIL', 'ENS', 'NIL', 'NIL', 'PRO', 'ENS', 'NIL']","['O', 'be.v.02', 'O', 'O', 'entity.n.01', 'be.v.02', 'O']"
2151, p20/d2455,are,be.v.02,"['They', 'are', 'Meryem']","['be', 'entity', 'be', 'meryem']","['ENS', 'PRO', 'ENS', 'PER']","['be.v.02', 'entity.n.01', 'be.v.02', 'female.n.02']"
2152, p20/d2455,Meryem,female.n.02,"['are', 'Meryem', ""'s""]","['be', 'be', 'meryem', 'example']","['ENS', 'ENS', 'PER', 'HAS']","['be.v.02', 'be.v.02', 'female.n.02', 'example.n.01']"
2153, p20/d2455,'s,example.n.01,"['Meryem', ""'s"", '.']","['meryem', 'example', '.']","['PER', 'HAS', 'NIL']","['female.n.02', 'example.n.01', 'O']"
2154, p10/d1996,disgusted,disgusted.a.01,"[""'m"", 'disgusted', '.']","['be', 'disgusted', '.']","['NOW', 'IST', 'NIL']","['O', 'disgusted.a.01', 'O']"
2155, p00/d2331,Mary,female.n.02,"['Mary', 'broke']","['mary', 'break~up']","['PER', 'EPS']","['female.n.02', 'break_up.v.02']"
2156, p00/d2331,broke,break_up.v.02,"['Mary', 'broke', 'up']","['mary', 'break~up', 'up']","['PER', 'EPS', 'REL']","['female.n.02', 'break_up.v.02', 'O']"
2157, p00/d3237,He,male.n.02,"['He', 'saw']","['male', 'see']","['PRO', 'EPS']","['male.n.02', 'see.v.01']"
2158, p00/d3237,saw,see.v.01,"['He', 'saw', 'a']","['male', 'see', 'a']","['PRO', 'EPS', 'DIS']","['male.n.02', 'see.v.01', 'O']"
2159, p00/d3237,small,small.a.02,"['a', 'small', 'Band-Aid']","['a', 'small', 'band~aid']","['DIS', 'DEG', 'CON']","['O', 'small.a.02', 'band_aid.n.01']"
2160, p00/d3237,Band-Aid,band_aid.n.01,"['small', 'Band-Aid', 'on']","['small', 'band~aid', 'on']","['DEG', 'CON', 'REL']","['small.a.02', 'band_aid.n.01', 'O']"
