,sentence,word,sym,sem,sns
42388, p13/d0101,.,.,NIL,O
42389, p36/d0963,Senator,senator,ROL,senator.n.01
42390, p36/d0963,Rosario~Ibarra,rosario~ibarra,PER,male.n.02
42391, p36/d0963,is,be,ENS,be.v.08
42392, p36/d0963,a,a,DIS,O
42393, p36/d0963,human~rights,human~right,CON,human_right.n.01
42394, p36/d0963,militant,militant,ROL,militant.n.01
42395, p36/d0963,.,.,NIL,O
42396, p83/d1570,The,the,DEF,O
42397, p83/d1570,heat,heat,CON,heat.n.01
42398, p83/d1570,of,of,REL,O
42399, p83/d1570,the,the,DEF,O
42400, p83/d1570,sun,sun,CON,sun.n.01
42401, p83/d1570,hardens,harden,ENS,harden.v.02
42402, p83/d1570,clay,clay,CON,clay.n.01
42403, p83/d1570,.,.,NIL,O
42404, p07/d0960,God,god,CON,god.n.01
42405, p07/d0960,created,create,EPS,create.v.02
42406, p07/d0960,the,the,DEF,O
42407, p07/d0960,world,world,CON,world.n.01
42408, p07/d0960,in,in,REL,O
42409, p07/d0960,six,6,QUC,O
42410, p07/d0960,days,day,UOM,day.n.01
42411, p07/d0960,.,.,NIL,O
42412, p12/d2802,The,the,DEF,O
42413, p12/d2802,ship,ship,CON,ship.n.01
42414, p12/d2802,will,will,FUT,O
42415, p12/d2802,stop,stop,EXS,stop.v.04
42416, p12/d2802,in,in,REL,O
42417, p12/d2802,Yokohama,yokohama,GPE,city.n.01
42418, p12/d2802,.,.,NIL,O
42419, p98/d1722,Grace,grace,PER,female.n.02
42420, p98/d1722,has,have,NOW,O
42421, p98/d1722,met,meet,EXT,meet.v.08
42422, p98/d1722,William,william,PER,male.n.02
42423, p98/d1722,at,at,REL,O
42424, p98/d1722,school,school,CON,school.n.02
42425, p98/d1722,.,.,NIL,O
42426, p58/d1849,Approximately,approximately,APX,O
42427, p58/d1849,two,2,QUC,O
42428, p58/d1849,weeks,week,UOM,week.n.01
42429, p58/d1849,.,.,NIL,O
42430, p09/d3005,He,male,PRO,male.n.02
42431, p09/d3005,can,can,POS,O
42432, p09/d3005,play,play,EXS,play.v.03
42433, p09/d3005,the,the,DEF,O
42434, p09/d3005,guitar,guitar,CON,guitar.n.01
42435, p09/d3005,.,.,NIL,O
42436, p78/d3395,Tom,tom,PER,male.n.02
42437, p78/d3395,has,have,ENS,have.v.02
42438, p78/d3395,brown,brown,COL,brown.a.01
42439, p78/d3395,hair,hair,CON,hair.n.01
42440, p78/d3395,.,.,NIL,O
42441, p98/d3055,The,the,DEF,O
42442, p98/d3055,president,president,ROL,president.n.01
42443, p98/d3055,appointed,appoint,EPS,appoint.v.02
42444, p98/d3055,a,a,DIS,O
42445, p98/d3055,new,new,IST,new.a.01
42446, p98/d3055,manager,manager,ROL,manager.n.01
42447, p98/d3055,.,.,NIL,O
42448, p17/d3079,Tom,tom,PER,male.n.02
42449, p17/d3079,bought,buy,EPS,buy.v.01
42450, p17/d3079,a,a,DIS,O
42451, p17/d3079,new,new,IST,new.a.05
42452, p17/d3079,pickup,pickup,CON,pickup.n.01
42453, p17/d3079,.,.,NIL,O
42454, p03/d0766,Alfred~Nobel,alfred~nobel,PER,male.n.02
42455, p03/d0766,invented,invent,EPS,invent.v.01
42456, p03/d0766,dynamite,dynamite,CON,dynamite.n.01
42457, p03/d0766,in,in,REL,O
42458, p03/d0766,1866,1866,YOC,O
42459, p03/d0766,.,.,NIL,O
42460, p07/d2184,There,there,NIL,O
42461, p07/d2184,is,be,ENS,be.v.03
42462, p07/d2184,some,some,DIS,O
42463, p07/d2184,coal,coal,CON,coal.n.01
42464, p07/d2184,in,in,REL,O
42465, p07/d2184,the,the,DEF,O
42466, p07/d2184,stream,stream,CON,stream.n.01
42467, p07/d2184,.,.,NIL,O
42468, p08/d0785,Bill,bill,PER,male.n.02
42469, p08/d0785,did,do,PST,O
42470, p08/d0785,not,not,NOT,O
42471, p08/d0785,commit,commit,EXS,commit.v.01
42472, p08/d0785,the,the,DEF,O
42473, p08/d0785,crime,crime,CON,crime.n.01
42474, p08/d0785,.,.,NIL,O
42475, p36/d1882,I,speaker,PRO,O
42476, p36/d1882,am,be,NOW,O
42477, p36/d1882,18,18,QUC,O
42478, p36/d1882,years,year,UOM,year.n.01
42479, p36/d1882,old,old,DEG,old.a.01
42480, p36/d1882,.,.,NIL,O
42481, p07/d2854,Nobody,person,NOT,person.n.01
42482, p07/d2854,called,call,EPS,call.v.03
42483, p07/d2854,him,male,PRO,male.n.02
42484, p07/d2854,.,.,NIL,O
42485, p13/d0712,Illinois,illinois,GPE,state.n.01
42486, p13/d0712,borders,border,ENS,border.v.05
42487, p13/d0712,on,on,REL,O
42488, p13/d0712,Missouri,missouri,GPE,state.n.01
42489, p13/d0712,.,.,NIL,O
42490, p33/d3426,Who,person,QUE,O
42491, p33/d3426,is,be,NOW,O
42492, p33/d3426,knocking,knock,EXG,knock.v.02
42493, p33/d3426,on,on,REL,O
42494, p33/d3426,the,the,DEF,O
42495, p33/d3426,door,door,CON,door.n.01
42496, p33/d3426,?,?,QUE,O
42497, p37/d2699,I,speaker,PRO,O
42498, p37/d2699,pulled,pull,EPS,pull.v.08
42499, p37/d2699,a,a,DIS,O
42500, p37/d2699,triceps,triceps,CON,triceps.n.01
42501, p37/d2699,.,.,NIL,O
42502, p26/d1789,The,the,DEF,O
42503, p26/d1789,train,train,CON,train.n.01
42504, p26/d1789,should,should,NEC,O
42505, p26/d1789,reach,reach,EXS,reach.v.01
42506, p26/d1789,Osaka,osaka,GPE,city.n.01
42507, p26/d1789,by,by,REL,O
42508, p26/d1789,ten,22:00,CLO,O
42509, p26/d1789,.,.,NIL,O
42510, p97/d0794,John,john,PER,male.n.02
42511, p97/d0794,ran,run,EPS,run.v.01
42512, p97/d0794,into,into,REL,O
42513, p97/d0794,the,the,DEF,O
42514, p97/d0794,room,room,CON,room.n.01
42515, p97/d0794,.,.,NIL,O
42516, p05/d3118,The,the,DEF,O
42517, p05/d3118,clock,clock,CON,clock.n.01
42518, p05/d3118,is,be,NOW,O
42519, p05/d3118,made,make,EXS,make.v.06
42520, p05/d3118,in,in,REL,O
42521, p05/d3118,Switzerland,switzerland,GPE,country.n.02
42522, p05/d3118,.,.,NIL,O
42523, p29/d3351,The,the,DEF,O
42524, p29/d3351,travelers,traveler,ROL,traveler.n.01
42525, p29/d3351,ferried,ferry,EPS,ferry.v.03
42526, p29/d3351,across,across,REL,O
42527, p29/d3351,the,the,DEF,O
42528, p29/d3351,river,river,CON,river.n.01
42529, p29/d3351,.,.,NIL,O
42530, p65/d2238,The,the,DEF,O
42531, p65/d2238,party,party,CON,party.n.04
42532, p65/d2238,was,be,PST,O
42533, p65/d2238,over,over,IST,over.a.01
42534, p65/d2238,at,at,REL,O
42535, p65/d2238,nine,21:00,CLO,O
42536, p65/d2238,.,.,NIL,O
42537, p16/d3525,Tom,tom,PER,male.n.02
42538, p16/d3525,chewed,chew,EPS,chew.v.01
42539, p16/d3525,on,on,REL,O
42540, p16/d3525,his,male,HAS,male.n.02
42541, p16/d3525,pencil,pencil,CON,pencil.n.01
42542, p16/d3525,.,.,NIL,O
42543, p87/d2904,Are,be,NOW,O
42544, p87/d2904,you,hearer,PRO,O
42545, p87/d2904,hungry,hungry,IST,hungry.a.01
42546, p87/d2904,now,now,NOW,O
42547, p87/d2904,?,?,QUE,O
42548, p99/d2340,Something,entity,DIS,entity.n.01
42549, p99/d2340,happened,happen,EPS,happen.v.01
42550, p99/d2340,.,.,NIL,O
42551, p28/d1305,Margaret,margaret,PER,female.n.02
42552, p28/d1305,rose,rise,EPS,rise.v.03
42553, p28/d1305,and,and,COO,O
42554, p28/d1305,went,go,EPS,go.v.01
42555, p28/d1305,into,into,REL,O
42556, p28/d1305,the,the,DEF,O
42557, p28/d1305,bedroom,bedroom,CON,bedroom.n.01
42558, p28/d1305,.,.,NIL,O
42559, p73/d0845,She,female,PRO,female.n.02
42560, p73/d0845,is,be,NOW,O
42561, p73/d0845,anything~but,anything~but,NOT,O
42562, p73/d0845,a,a,DIS,O
42563, p73/d0845,singer,singer,ROL,singer.n.01
42564, p73/d0845,.,.,NIL,O
42565, p38/d2067,Tom,tom,PER,male.n.02
42566, p38/d2067,'s,be,NOW,O
42567, p38/d2067,died,die,EXT,die.v.01
42568, p38/d2067,.,.,NIL,O
42569, p63/d2634,Dan,dan,PER,male.n.02
42570, p63/d2634,met,meet,EPS,meet.v.08
42571, p63/d2634,Linda,linda,PER,female.n.02
42572, p63/d2634,at,at,REL,O
42573, p63/d2634,the,the,DEF,O
42574, p63/d2634,church,church,CON,church.n.02
42575, p63/d2634,.,.,NIL,O
42576, p87/d0853,The,the,DEF,O
42577, p87/d0853,dawn,dawn,CON,dawn.n.01
42578, p87/d0853,is,be,NOW,O
42579, p87/d0853,breaking,break,EXG,break.v.16
42580, p87/d0853,.,.,NIL,O
42581, p64/d1905,The,the,DEF,O
42582, p64/d1905,station,station,CON,station.n.01
42583, p64/d1905,is,be,NOW,O
42584, p64/d1905,100,100,QUC,O
42585, p64/d1905,meters,meter,UOM,meter.n.01
42586, p64/d1905,away,away,DEG,away.r.05
42587, p64/d1905,.,.,NIL,O
42588, p47/d1955,Lech,lech,PER,male.n.02
42589, p47/d1955,is,be,NOW,O
42590, p47/d1955,interested,interested,IST,interested.a.01
42591, p47/d1955,in,in,REL,O
42592, p47/d1955,history,history,CON,history.n.03
42593, p47/d1955,.,.,NIL,O
42594, p76/d2223,He,person,DIS,person.n.01
42595, p76/d2223,who,who,IMP,O
42596, p76/d2223,sleeps,sleep,EXS,sleep.v.01
42597, p76/d2223,with,with,REL,O
42598, p76/d2223,dogs,dog,CON,dog.n.01
42599, p76/d2223,gets,get~up,EXS,get_up.v.02
42600, p76/d2223,up,up,REL,O
42601, p76/d2223,with,with,REL,O
42602, p76/d2223,fleas,flea,CON,flea.n.01
42603, p76/d2223,.,.,NIL,O
42604, p07/d2015,I,speaker,PRO,O
42605, p07/d2015,'m,be,NOW,O
42606, p07/d2015,forty,40,QUC,O
42607, p07/d2015,years,year,UOM,year.n.01
42608, p07/d2015,old,old,DEG,old.a.01
42609, p07/d2015,.,.,NIL,O
42610, p15/d3488,Nor,nor,NOT,O
42611, p15/d3488,am,be,NOW,O
42612, p15/d3488,I,speaker,PRO,O
42613, p15/d3488,ashamed,ashamed,IST,ashamed.a.01
42614, p15/d3488,to,to,NIL,O
42615, p15/d3488,confess,confess,EXS,confess.v.02
42616, p15/d3488,my,speaker,HAS,O
42617, p15/d3488,ignorance,ignorance,CON,ignorance.n.01
42618, p15/d3488,.,.,NIL,O
42619, p33/d2427,None,entity,NOT,entity.n.01
42620, p33/d2427,of,of,REL,O
42621, p33/d2427,them,person,PRO,person.n.01
42622, p33/d2427,are,be,NOW,O
42623, p33/d2427,present,present,IST,present.a.02
42624, p33/d2427,.,.,NIL,O
42625, p54/d2734,He,male,PRO,male.n.02
42626, p54/d2734,massaged,massage,EPS,massage.v.01
42627, p54/d2734,her,female,HAS,female.n.02
42628, p54/d2734,back,back,CON,back.n.01
42629, p54/d2734,.,.,NIL,O
42630, p33/d2930,It,thing,NIL,O
42631, p33/d2930,'s,be,NOW,O
42632, p33/d2930,a~quarter~to~two,13:45,CLO,O
42633, p33/d2930,.,.,NIL,O
42634, p26/d3136,A,a,DIS,O
42635, p26/d3136,tall,tall,DEG,O
42636, p26/d3136,man,man,CON,man.n.01
42637, p26/d3136,intruded,intrude,EPS,intrude.v.02
42638, p26/d3136,into,into,REL,O
42639, p26/d3136,my,speaker,HAS,O
42640, p26/d3136,apartment,apartment,CON,apartment.n.01
42641, p26/d3136,with,with,REL,O
42642, p26/d3136,a,a,DIS,O
42643, p26/d3136,gun,gun,CON,gun.n.01
42644, p26/d3136,.,.,NIL,O
42645, p37/d1942,It,it,NIL,O
42646, p37/d1942,took,take,EPS,take.v.02
42647, p37/d1942,me,speaker,PRO,O
42648, p37/d1942,several,+,QUV,O
42649, p37/d1942,hours,hour,UOM,hour.n.01
42650, p37/d1942,to,to,NIL,O
42651, p37/d1942,re,re,ALT,O
42652, p37/d1942,program,program,EXS,program.v.02
42653, p37/d1942,it,entity,PRO,entity.n.01
42654, p37/d1942,.,.,NIL,O
42655, p28/d0841,He,male,PRO,male.n.02
42656, p28/d0841,entered,enter,EPS,enter.v.01
42657, p28/d0841,his,male,HAS,male.n.02
42658, p28/d0841,room,room,CON,room.n.01
42659, p28/d0841,.,.,NIL,O
42660, p45/d2568,He,male,PRO,male.n.02
42661, p45/d2568,was,be,PST,O
42662, p45/d2568,stoned,stoned,IST,stoned.a.01
42663, p45/d2568,.,.,NIL,O
42664, p08/d1994,I,speaker,PRO,O
42665, p08/d1994,was,be,EPS,be.v.03
42666, p08/d1994,in,in,REL,O
42667, p08/d1994,Boston,boston,GPE,city.n.01
42668, p08/d1994,yesterday,day,PST,O
42669, p08/d1994,.,.,NIL,O
42670, p06/d2155,Jump,jump,EXS,jump.v.01
42671, p06/d2155,.,.,NIL,O
42672, p04/d2124,She,female,PRO,female.n.02
42673, p04/d2124,has,have,ENS,have.v.02
42674, p04/d2124,a,a,DIS,O
42675, p04/d2124,big,big,DEG,big.a.01
42676, p04/d2124,butt,butt,CON,butt.n.04
42677, p04/d2124,.,.,NIL,O
42678, p89/d3372,Tom,tom,PER,male.n.02
42679, p89/d3372,punched,punch,EPS,punch.v.01
42680, p89/d3372,Mary,mary,PER,female.n.02
42681, p89/d3372,in,in,REL,O
42682, p89/d3372,the,the,DEF,O
42683, p89/d3372,face,face,CON,face.n.01
42684, p89/d3372,.,.,NIL,O
42685, p02/d1401,She,female,PRO,female.n.02
42686, p02/d1401,asked,ask,EPS,ask.v.01
42687, p02/d1401,about,about,REL,O
42688, p02/d1401,you,hearer,PRO,O
42689, p02/d1401,.,.,NIL,O
42690, p12/d1817,Mary,mary,PER,female.n.02
42691, p12/d1817,laughed,laugh,EPS,laugh.v.01
42692, p12/d1817,and,and,COO,O
42693, p12/d1817,threw,throw,EPS,throw.v.01
42694, p12/d1817,a,a,DIS,O
42695, p12/d1817,pillow,pillow,CON,pillow.n.01
42696, p12/d1817,at,at,REL,O
42697, p12/d1817,me,speaker,PRO,O
42698, p12/d1817,.,.,NIL,O
42699, p86/d2662,Tom,tom,PER,male.n.02
42700, p86/d2662,'s,'s,HAS,O
42701, p86/d2662,attention,attention,CON,attention.n.01
42702, p86/d2662,wandered,wander,EPS,wander.v.05
42703, p86/d2662,.,.,NIL,O
42704, p27/d3339,The,the,DEF,O
42705, p27/d3339,telephone,telephone,CON,telephone.n.01
42706, p27/d3339,rang,ring,EPS,ring.v.01
42707, p27/d3339,again,again,ALT,O
42708, p27/d3339,.,.,NIL,O
42709, p14/d2982,Everybody,person,AND,person.n.01
42710, p14/d2982,saw,see,EPS,see.v.01
42711, p14/d2982,it,entity,PRO,entity.n.01
42712, p14/d2982,.,.,NIL,O
42713, p89/d3414,Hydration,hydration,CON,hydration.n.01
42714, p89/d3414,is,be,NOW,O
42715, p89/d3414,critically,critically,IST,critically.r.01
42716, p89/d3414,important,important,IST,important.a.03
42717, p89/d3414,in,in,REL,O
42718, p89/d3414,hot,hot,DEG,hot.a.01
42719, p89/d3414,weather,weather,CON,weather.n.01
42720, p89/d3414,.,.,NIL,O
42721, p25/d2523,Lida,lida,PER,female.n.02
42722, p25/d2523,is,be,ENS,be.v.01
42723, p25/d2523,a,a,DIS,O
42724, p25/d2523,close,close,IST,close.a.02
42725, p25/d2523,friend,friend,ROL,friend.n.01
42726, p25/d2523,of,of,REL,O
42727, p25/d2523,Mary,mary,PER,female.n.02
42728, p25/d2523,'s,be,NIL,O
42729, p25/d2523,.,.,NIL,O
42730, p66/d2198,I,speaker,PRO,O
42731, p66/d2198,am,be,NOW,O
42732, p66/d2198,throwing,throw~up,EXG,throw_up.v.01
42733, p66/d2198,up,up,REL,O
42734, p66/d2198,.,.,NIL,O
42735, p77/d1716,Tom,tom,PER,male.n.02
42736, p77/d1716,hid,hide,EPS,hide.v.01
42737, p77/d1716,the,the,DEF,O
42738, p77/d1716,book,book,CON,book.n.02
42739, p77/d1716,below,under,REL,O
42740, p77/d1716,his,male,HAS,male.n.02
42741, p77/d1716,pillow,pillow,CON,pillow.n.01
42742, p77/d1716,.,.,NIL,O
42743, p97/d2353,The,the,DEF,O
42744, p97/d2353,milkman,milkman,ROL,milkman.n.01
42745, p97/d2353,died,die,EPS,die.v.01
42746, p97/d2353,.,.,NIL,O
42747, p88/d2952,"""","""",NIL,O
42748, p88/d2952,Whose,person,HAS,person.n.01
42749, p88/d2952,books,book,CON,book.n.02
42750, p88/d2952,are,be,ENS,be.v.02
42751, p88/d2952,these,entity,PRX,entity.n.01
42752, p88/d2952,?,?,QUE,O
42753, p88/d2952,"""","""",NIL,O
42754, p88/d2952,"""","""",NIL,O
42755, p88/d2952,They,entity,PRO,entity.n.01
42756, p88/d2952,are,be,ENS,be.v.02
42757, p88/d2952,Alice,alice,PER,female.n.02
42758, p88/d2952,'s,'s,HAS,O
42759, p88/d2952,.,.,NIL,O
42760, p88/d2952,"""","""",NIL,O
42761, p63/d2375,The,the,DEF,O
42762, p63/d2375,robber,robber,ROL,robber.n.01
42763, p63/d2375,was,be,PST,O
42764, p63/d2375,nabbed,nab,EXS,nab.v.02
42765, p63/d2375,this,this,PRX,O
42766, p63/d2375,morning,morning,CON,morning.n.01
42767, p63/d2375,.,.,NIL,O
42768, p13/d1659,I,speaker,PRO,O
42769, p13/d1659,like,like,ENS,like.v.03
42770, p13/d1659,horses,horse,CON,horse.n.01
42771, p13/d1659,.,.,NIL,O
42772, p36/d1477,Tom,tom,PER,male.n.02
42773, p36/d1477,is,be,NOW,O
42774, p36/d1477,n't,not,NOT,O
42775, p36/d1477,very,very,INT,very.r.01
42776, p36/d1477,bright,bright,IST,bright.a.03
42777, p36/d1477,.,.,NIL,O
42778, p13/d2331,What,what,EMP,O
42779, p13/d2331,a,a,DIS,O
42780, p13/d2331,beauty,beauty,ROL,beauty.n.02
42781, p13/d2331,she,female,PRO,female.n.02
42782, p13/d2331,is,be,ENS,be.v.01
42783, p13/d2331,!,!,EMP,O
42784, p92/d3053,They,person,PRO,person.n.01
42785, p92/d3053,are,be,NOW,O
42786, p92/d3053,always,time,AND,O
42787, p92/d3053,quarreling,quarrel,EXG,quarrel.v.01
42788, p92/d3053,.,.,NIL,O
42789, p74/d2185,I,speaker,PRO,O
42790, p74/d2185,am,be,NOW,O
42791, p74/d2185,singing,sing,EXG,sing.v.02
42792, p74/d2185,with,with,REL,O
42793, p74/d2185,my,speaker,HAS,O
42794, p74/d2185,children,child,ROL,child.n.02
42795, p74/d2185,.,.,NIL,O
42796, p27/d0760,El-Nashar,el-nashar,PER,male.n.02
42797, p27/d0760,was,be,PST,O
42798, p27/d0760,arrested,arrest,EXS,arrest.v.01
42799, p27/d0760,in,in,REL,O
42800, p27/d0760,Egypt,egypt,GPE,country.n.02
42801, p27/d0760,.,.,NIL,O
42802, p09/d3340,I,speaker,PRO,O
42803, p09/d3340,saw,see,EPS,see.v.07
42804, p09/d3340,the,the,DEF,O
42805, p09/d3340,video,video,CON,video.n.02
42806, p09/d3340,.,.,NIL,O
42807, p03/d2373,What,what,EMP,O
42808, p03/d2373,a,a,DIS,O
42809, p03/d2373,ridiculous,ridiculous,IST,ridiculous.a.02
42810, p03/d2373,opinion,opinion,CON,opinion.n.01
42811, p03/d2373,that,entity,DST,entity.n.01
42812, p03/d2373,is,be,ENS,be.v.01
42813, p03/d2373,!,!,EMP,O
42814, p08/d2876,He,male,PRO,male.n.02
42815, p08/d2876,hated,hate,EPS,hate.v.01
42816, p08/d2876,school,school,CON,school.n.06
42817, p08/d2876,.,.,NIL,O
42818, p35/d2066,The,the,DEF,O
42819, p35/d2066,blades,blade,CON,blade.n.01
42820, p35/d2066,of,of,REL,O
42821, p35/d2066,grass,grass,CON,grass.n.01
42822, p35/d2066,tickled,tickle,EPS,tickle.v.03
42823, p35/d2066,her,female,HAS,female.n.02
42824, p35/d2066,feet,foot,CON,foot.n.01
42825, p35/d2066,.,.,NIL,O
42826, p19/d2629,The,the,DEF,O
42827, p19/d2629,street,street,CON,street.n.01
42828, p19/d2629,was,be,PST,O
42829, p19/d2629,teeming,teem,EXG,teem.v.01
42830, p19/d2629,with,with,REL,O
42831, p19/d2629,people,person,CON,person.n.01
42832, p19/d2629,.,.,NIL,O
42833, p06/d1751,He,male,PRO,male.n.02
42834, p06/d1751,escaped,escape,EPS,escape.v.01
42835, p06/d1751,from,from,REL,O
42836, p06/d1751,prison,prison,CON,prison.n.01
42837, p06/d1751,.,.,NIL,O
42838, p06/d2341,Tom,tom,PER,male.n.02
42839, p06/d2341,is,be,NOW,O
42840, p06/d2341,playing,play,EXG,play.v.07
42841, p06/d2341,the,the,DEF,O
42842, p06/d2341,violin,violin,CON,violin.n.01
42843, p06/d2341,now,now,NIL,O
42844, p06/d2341,.,.,NIL,O
42845, p79/d1977,In,in,REL,O
42846, p79/d1977,1991,1991,YOC,O
42847, p79/d1977,",",",",NIL,O
42848, p79/d1977,Eileen~Collins,eileen~collins,PER,female.n.02
42849, p79/d1977,became,become,EPS,become.v.02
42850, p79/d1977,an,an,DIS,O
42851, p79/d1977,astronaut,astronaut,ROL,astronaut.n.01
42852, p79/d1977,.,.,NIL,O
42853, p35/d1511,My,speaker,HAS,O
42854, p35/d1511,father,father,ROL,father.n.01
42855, p35/d1511,graduated,graduate,EPS,graduate.v.01
42856, p35/d1511,from,from,REL,O
42857, p35/d1511,Harvard~University,harvard~university,ORG,university.n.03
42858, p35/d1511,.,.,NIL,O
42859, p62/d3371,Melanie,melanie,PER,female.n.02
42860, p62/d3371,is,be,NOW,O
42861, p62/d3371,reading,read,EXG,read.v.01
42862, p62/d3371,her,female,HAS,female.n.02
42863, p62/d3371,favourite,favourite,TOP,favourite.a.02
42864, p62/d3371,book,book,CON,book.n.01
42865, p62/d3371,.,.,NIL,O
42866, p95/d3023,The,the,DEF,O
42867, p95/d3023,policeman,policeman,ROL,policeman.n.01
42868, p95/d3023,chased,chase,EPS,chase.v.01
42869, p95/d3023,the,the,DEF,O
42870, p95/d3023,thief,thief,ROL,thief.n.01
42871, p95/d3023,.,.,NIL,O
42872, p62/d2034,He,male,PRO,male.n.02
42873, p62/d2034,is,be,NOW,O
42874, p62/d2034,good~for~nothing,good-for-nothing,IST,good-for-nothing.a.01
42875, p62/d2034,.,.,NIL,O
42876, p98/d0867,Everybody,person,AND,person.n.01
42877, p98/d0867,likes,like,ENS,like.v.03
42878, p98/d0867,him,male,PRO,male.n.02
42879, p98/d0867,.,.,NIL,O
42880, p83/d3148,How,manner,QUE,manner.n.01
42881, p83/d3148,is,be,NOW,O
42882, p83/d3148,your,hearer,HAS,O
42883, p83/d3148,first~name,first~name,CON,first_name.n.01
42884, p83/d3148,pronounced,pronounce,EXS,pronounce.v.01
42885, p83/d3148,?,?,QUE,O
42886, p07/d2483,I,speaker,PRO,O
42887, p07/d2483,also,also,ALT,O
42888, p07/d2483,love,love,ENS,love.v.02
42889, p07/d2483,to,to,NIL,O
42890, p07/d2483,cook,cook,EXS,O
42891, p07/d2483,.,.,NIL,O
42892, p99/d0716,Stephen~Hawking,stephen~hawking,PER,male.n.02
42893, p99/d0716,is,be,ENS,be.v.08
42894, p99/d0716,a,a,DIS,O
42895, p99/d0716,physicist,physicist,ROL,physicist.n.01
42896, p99/d0716,.,.,NIL,O
42897, p99/d3149,The,the,DEF,O
42898, p99/d3149,unemployment~rate,unemployment~rate,CON,unemployment_rate.n.01
42899, p99/d3149,in,in,REL,O
42900, p99/d3149,Japan,japan,GPE,country.n.02
42901, p99/d3149,was,be,EPS,be.v.06
42902, p99/d3149,3.4,3.4,QUC,O
42903, p99/d3149,percent,percent,UOM,percent.n.01
42904, p99/d3149,in,in,REL,O
42905, p99/d3149,September,september,MOY,O
42906, p99/d3149,of,of,REL,O
42907, p99/d3149,2015,2015,YOC,O
42908, p99/d3149,.,.,NIL,O
42909, p39/d3097,Tom,tom,PER,male.n.02
42910, p39/d3097,concealed,conceal,EPS,conceal.v.02
42911, p39/d3097,his,male,HAS,male.n.02
42912, p39/d3097,anger,anger,CON,anger.n.01
42913, p39/d3097,from,from,REL,O
42914, p39/d3097,Mary,mary,PER,female.n.02
42915, p39/d3097,.,.,NIL,O
42916, p26/d3421,A,a,DIS,O
42917, p26/d3421,raindrop,raindrop,CON,raindrop.n.01
42918, p26/d3421,splashed,splash,EPS,splash.v.01
42919, p26/d3421,on,on,REL,O
42920, p26/d3421,her,female,HAS,female.n.02
42921, p26/d3421,cheek,cheek,CON,cheek.n.01
42922, p26/d3421,.,.,NIL,O
42923, p93/d2879,Tom,tom,PER,male.n.02
42924, p93/d2879,jumped,jump~off,EPS,jump_off.v.02
42925, p93/d2879,off,off,REL,O
42926, p93/d2879,the,the,DEF,O
42927, p93/d2879,roof,roof,CON,roof.n.01
42928, p93/d2879,.,.,NIL,O
42929, p68/d2398,Naked,naked,IST,naked.a.01
42930, p68/d2398,boys,boy,CON,boy.n.01
42931, p68/d2398,were,be,PST,O
42932, p68/d2398,swimming,swim,EXG,swim.v.01
42933, p68/d2398,in,in,REL,O
42934, p68/d2398,the,the,DEF,O
42935, p68/d2398,river,river,CON,river.n.01
42936, p68/d2398,.,.,NIL,O
42937, p26/d2282,The,the,DEF,O
42938, p26/d2282,child,child,CON,child.n.01
42939, p26/d2282,cried,cry~for,EPS,cry_for.v.01
42940, p26/d2282,for,for,REL,O
42941, p26/d2282,a,a,DIS,O
42942, p26/d2282,toy,toy,CON,toy.n.01
42943, p26/d2282,car,car,CON,car.n.01
42944, p26/d2282,.,.,NIL,O
42945, p38/d0958,I,speaker,PRO,O
42946, p38/d0958,returned,return,EPS,return.v.01
42947, p38/d0958,to,to,REL,O
42948, p38/d0958,Japan,japan,GPE,country.n.02
42949, p38/d0958,.,.,NIL,O
42950, p69/d3152,I,speaker,PRO,O
42951, p69/d3152,hate,hate,ENS,hate.v.01
42952, p69/d3152,beans,bean,CON,bean.n.01
42953, p69/d3152,.,.,NIL,O
42954, p33/d0768,Nobody,person,NOT,person.n.01
42955, p33/d0768,came,come,EPS,come.v.02
42956, p33/d0768,.,.,NIL,O
42957, p64/d3139,To,to,REL,O
42958, p64/d3139,whom,person,QUE,person.n.01
42959, p64/d3139,did,do,PST,O
42960, p64/d3139,you,hearer,PRO,O
42961, p64/d3139,give,give,EXS,give.v.03
42962, p64/d3139,the,the,DEF,O
42963, p64/d3139,book,book,CON,book.n.02
42964, p64/d3139,?,?,QUE,O
42965, p99/d1243,All,person,DIS,person.n.01
42966, p99/d1243,who,who,IMP,O
42967, p99/d1243,were,be,PST,O
42968, p99/d1243,arrested,arrest,EXS,arrest.v.01
42969, p99/d1243,have,have,NOW,O
42970, p99/d1243,been,be,PFT,O
42971, p99/d1243,released,release,EXS,release.v.02
42972, p99/d1243,.,.,NIL,O
42973, p22/d1492,She,female,PRO,female.n.02
42974, p22/d1492,poured,pour,EPS,pour.v.01
42975, p22/d1492,the,the,DEF,O
42976, p22/d1492,milk,milk,CON,milk.n.01
42977, p22/d1492,into,inside,REL,O
42978, p22/d1492,a,a,DIS,O
42979, p22/d1492,bowl,bowl,CON,bowl.n.01
42980, p22/d1492,.,.,NIL,O
42981, p02/d2208,I,speaker,PRO,O
42982, p02/d2208,drank,drink,EPS,drink.v.01
42983, p02/d2208,the,the,DEF,O
42984, p02/d2208,wine,wine,CON,wine.n.01
42985, p02/d2208,.,.,NIL,O
42986, p73/d0956,The,the,DEF,O
42987, p73/d0956,river,river,CON,river.n.01
42988, p73/d0956,flows,flow,ENS,flow.v.02
42989, p73/d0956,into,into,REL,O
42990, p73/d0956,the,the,DEF,O
