,sentence,word,sense,context,sym_context,sem_context,sns_context
1595, p00/d1687,Tom,male.n.02,"['Tom', 'works', 'for', 'an']","['tom', 'work', 'for', 'an']","['PER', 'ENS', 'REL', 'DIS']","['male.n.02', 'work.v.02', 'O', 'O']"
1596, p00/d1687,works,work.v.02,"['Tom', 'works', 'for', 'an', 'oil~company']","['tom', 'work', 'for', 'an', 'oil~company']","['PER', 'ENS', 'REL', 'DIS', 'CON']","['male.n.02', 'work.v.02', 'O', 'O', 'oil_company.n.01']"
1597, p00/d0785,Bill,male.n.02,"['Bill', 'was', 'killed', 'by']","['bill', 'be', 'kill', 'by']","['PER', 'PST', 'EXS', 'REL']","['male.n.02', 'O', 'kill.v.01', 'O']"
1598, p00/d0785,killed,kill.v.01,"['Bill', 'was', 'killed', 'by', 'an', 'intruder']","['bill', 'be', 'kill', 'by', 'an', 'intruder']","['PER', 'PST', 'EXS', 'REL', 'DIS', 'ROL']","['male.n.02', 'O', 'kill.v.01', 'O', 'O', 'intruder.n.01']"
1599, p20/d2577,father,father.n.01,"['My', 'father', 'fixed', 'a', 'broken']","['speaker', 'father', 'fix', 'a', 'broken']","['HAS', 'ROL', 'EPS', 'DIS', 'IST']","['O', 'father.n.01', 'fix.v.01', 'O', 'broken.a.01']"
1600, p20/d2577,fixed,fix.v.01,"['My', 'father', 'fixed', 'a', 'broken', 'chair']","['speaker', 'father', 'fix', 'a', 'broken', 'chair']","['HAS', 'ROL', 'EPS', 'DIS', 'IST', 'CON']","['O', 'father.n.01', 'fix.v.01', 'O', 'broken.a.01', 'chair.n.01']"
1601, p20/d2577,broken,broken.a.01,"['father', 'fixed', 'a', 'broken', 'chair', '.']","['father', 'fix', 'a', 'broken', 'chair', '.']","['ROL', 'EPS', 'DIS', 'IST', 'CON', 'NIL']","['father.n.01', 'fix.v.01', 'O', 'broken.a.01', 'chair.n.01', 'O']"
1602, p00/d1436,Tom,male.n.02,"['Tom', 'is', 'a', 'fakir']","['tom', 'be', 'a', 'fakir']","['PER', 'NOW', 'DIS', 'ROL']","['male.n.02', 'O', 'O', 'fakir.n.01']"
1603, p20/d2818,tired,tired_of.a.01,"['I', ""'m"", 'tired', 'of', 'backgammon', '.']","['speaker', 'be', 'tired~of', 'of', 'backgammon', '.']","['PRO', 'NOW', 'IST', 'REL', 'CON', 'NIL']","['O', 'O', 'tired_of.a.01', 'O', 'backgammon.n.01', 'O']"
1604, p10/d3267,like,like.a.01,"['I', 'am', 'not', 'like', 'you', '.']","['speaker', 'be', 'not', 'like', 'hearer', '.']","['PRO', 'NOW', 'NOT', 'IST', 'PRO', 'NIL']","['O', 'O', 'O', 'like.a.01', 'O', 'O']"
1605, p10/d2508,He,male.n.02,"['He', 'is', 'working', 'in']","['male', 'be', 'work', 'in']","['PRO', 'NOW', 'EXG', 'REL']","['male.n.02', 'O', 'work.v.02', 'O']"
1606, p10/d2508,working,work.v.02,"['He', 'is', 'working', 'in', 'the', 'field']","['male', 'be', 'work', 'in', 'the', 'field']","['PRO', 'NOW', 'EXG', 'REL', 'DEF', 'CON']","['male.n.02', 'O', 'work.v.02', 'O', 'O', 'field.n.04']"
1607, p10/d2508,field,field.n.04,"['working', 'in', 'the', 'field', 'of', 'biology', '.']","['work', 'in', 'the', 'field', 'of', 'biology', '.']","['EXG', 'REL', 'DEF', 'CON', 'REL', 'CON', 'NIL']","['work.v.02', 'O', 'O', 'field.n.04', 'O', 'biology.n.01', 'O']"
1608, p10/d2876,Tom,male.n.02,"['Tom', 'offered', 'to', 'lend']","['tom', 'offer', 'to', 'lend']","['PER', 'EPS', 'NIL', 'EXS']","['male.n.02', 'offer.v.02', 'O', 'lend.v.02']"
1609, p10/d2876,offered,offer.v.02,"['Tom', 'offered', 'to', 'lend', 'me']","['tom', 'offer', 'to', 'lend', 'speaker']","['PER', 'EPS', 'NIL', 'EXS', 'PRO']","['male.n.02', 'offer.v.02', 'O', 'lend.v.02', 'O']"
1610, p10/d2876,lend,lend.v.02,"['Tom', 'offered', 'to', 'lend', 'me', 'the', 'money']","['tom', 'offer', 'to', 'lend', 'speaker', 'the', 'money']","['PER', 'EPS', 'NIL', 'EXS', 'PRO', 'DEF', 'CON']","['male.n.02', 'offer.v.02', 'O', 'lend.v.02', 'O', 'O', 'money.n.01']"
1611, p30/d1509,Tom,male.n.02,"['Tom', 'retired', 'many', 'years']","['tom', 'retire', '+', 'year']","['PER', 'EPS', 'QUV', 'UOM']","['male.n.02', 'retire.v.01', 'O', 'year.n.01']"
1612, p30/d1509,retired,retire.v.01,"['Tom', 'retired', 'many', 'years', 'ago']","['tom', 'retire', '+', 'year', 'ago']","['PER', 'EPS', 'QUV', 'UOM', 'PST']","['male.n.02', 'retire.v.01', 'O', 'year.n.01', 'O']"
1613, p30/d1509,years,year.n.01,"['Tom', 'retired', 'many', 'years', 'ago', '.']","['tom', 'retire', '+', 'year', 'ago', '.']","['PER', 'EPS', 'QUV', 'UOM', 'PST', 'NIL']","['male.n.02', 'retire.v.01', 'O', 'year.n.01', 'O', 'O']"
1614, p10/d0878,dog,dog.n.01,"['The', 'dog', 'is', 'white', '.']","['the', 'dog', 'be', 'white', '.']","['DEF', 'CON', 'NOW', 'COL', 'NIL']","['O', 'dog.n.01', 'O', 'white.a.01', 'O']"
1615, p00/d0766,Yunus,male.n.02,"['Yunus', 'founded', 'the', 'Grameen~Bank']","['yunus', 'found', 'the', 'grameen~bank']","['PER', 'EPS', 'DEF', 'ORG']","['male.n.02', 'found.v.01', 'O', 'company.n.01']"
1616, p00/d0766,founded,found.v.01,"['Yunus', 'founded', 'the', 'Grameen~Bank', '30']","['yunus', 'found', 'the', 'grameen~bank', '30']","['PER', 'EPS', 'DEF', 'ORG', 'QUC']","['male.n.02', 'found.v.01', 'O', 'company.n.01', 'O']"
1617, p00/d0766,Grameen~Bank,company.n.01,"['Yunus', 'founded', 'the', 'Grameen~Bank', '30', 'years', 'ago']","['yunus', 'found', 'the', 'grameen~bank', '30', 'year', 'ago']","['PER', 'EPS', 'DEF', 'ORG', 'QUC', 'UOM', 'PST']","['male.n.02', 'found.v.01', 'O', 'company.n.01', 'O', 'year.n.01', 'O']"
1618, p00/d0766,years,year.n.01,"['the', 'Grameen~Bank', '30', 'years', 'ago', '.']","['the', 'grameen~bank', '30', 'year', 'ago', '.']","['DEF', 'ORG', 'QUC', 'UOM', 'PST', 'NIL']","['O', 'company.n.01', 'O', 'year.n.01', 'O', 'O']"
1619, p10/d2463,throw,throw.v.03,"['You', 'must', ""n't"", 'throw', 'litter', 'in', 'the']","['hearer', 'must', 'not', 'throw', 'litter', 'in', 'the']","['PRO', 'NEC', 'NOT', 'EXS', 'CON', 'REL', 'DEF']","['O', 'O', 'O', 'throw.v.03', 'litter.n.02', 'O', 'O']"
1620, p10/d2463,litter,litter.n.02,"['must', ""n't"", 'throw', 'litter', 'in', 'the', 'street']","['must', 'not', 'throw', 'litter', 'in', 'the', 'street']","['NEC', 'NOT', 'EXS', 'CON', 'REL', 'DEF', 'CON']","['O', 'O', 'throw.v.03', 'litter.n.02', 'O', 'O', 'street.n.01']"
1621, p10/d0869,shoes,shoe.n.01,"['My', 'shoes', 'are', 'brown', '.']","['speaker', 'shoe', 'be', 'brown', '.']","['HAS', 'CON', 'NOW', 'COL', 'NIL']","['O', 'shoe.n.01', 'O', 'brown.a.01', 'O']"
1622, p00/d2019,Tom,male.n.02,"['Tom', 'laid', 'his', 'racket']","['tom', 'lay', 'male', 'racket']","['PER', 'EPS', 'HAS', 'CON']","['male.n.02', 'lay.v.01', 'male.n.02', 'racket.n.04']"
1623, p00/d2019,laid,lay.v.01,"['Tom', 'laid', 'his', 'racket', 'on']","['tom', 'lay', 'male', 'racket', 'on']","['PER', 'EPS', 'HAS', 'CON', 'REL']","['male.n.02', 'lay.v.01', 'male.n.02', 'racket.n.04', 'O']"
1624, p00/d2019,his,male.n.02,"['Tom', 'laid', 'his', 'racket', 'on', 'the']","['tom', 'lay', 'male', 'racket', 'on', 'the']","['PER', 'EPS', 'HAS', 'CON', 'REL', 'DEF']","['male.n.02', 'lay.v.01', 'male.n.02', 'racket.n.04', 'O', 'O']"
1625, p00/d2019,racket,racket.n.04,"['Tom', 'laid', 'his', 'racket', 'on', 'the', 'ground']","['tom', 'lay', 'male', 'racket', 'on', 'the', 'ground']","['PER', 'EPS', 'HAS', 'CON', 'REL', 'DEF', 'CON']","['male.n.02', 'lay.v.01', 'male.n.02', 'racket.n.04', 'O', 'O', 'ground.n.01']"
1626, p00/d1489,been,be.v.03,"['I', 'have', ""n't"", 'been', 'to', 'Boston', 'since']","['speaker', 'have', 'not', 'be', 'to', 'boston', 'since']","['PRO', 'NOW', 'NOT', 'EXT', 'REL', 'GPE', 'REL']","['O', 'O', 'O', 'be.v.03', 'O', 'city.n.01', 'O']"
1627, p00/d1489,Boston,city.n.01,"[""n't"", 'been', 'to', 'Boston', 'since', '2013', '.']","['not', 'be', 'to', 'boston', 'since', '2013', '.']","['NOT', 'EXT', 'REL', 'GPE', 'REL', 'YOC', 'NIL']","['O', 'be.v.03', 'O', 'city.n.01', 'O', 'O', 'O']"
1628, p00/d2111,He,male.n.02,"['He', 'lives', 'in', 'the']","['male', 'live', 'in', 'the']","['PRO', 'ENS', 'REL', 'DEF']","['male.n.02', 'live.v.01', 'O', 'O']"
1629, p00/d2111,lives,live.v.01,"['He', 'lives', 'in', 'the', 'city']","['male', 'live', 'in', 'the', 'city']","['PRO', 'ENS', 'REL', 'DEF', 'CON']","['male.n.02', 'live.v.01', 'O', 'O', 'city.n.01']"
1630, p00/d3514,She,female.n.02,"['She', 'fled', 'Australia', '.']","['female', 'flee', 'australia', '.']","['PRO', 'EPS', 'GPE', 'NIL']","['female.n.02', 'flee.v.01', 'country.n.02', 'O']"
1631, p00/d3514,fled,flee.v.01,"['She', 'fled', 'Australia', '.']","['female', 'flee', 'australia', '.']","['PRO', 'EPS', 'GPE', 'NIL']","['female.n.02', 'flee.v.01', 'country.n.02', 'O']"
1632, p10/d3371,She,female.n.02,"['She', 'forgave', 'you', '.']","['female', 'forgive', 'hearer', '.']","['PRO', 'EPS', 'PRO', 'NIL']","['female.n.02', 'forgive.v.01', 'O', 'O']"
1633, p10/d3371,forgave,forgive.v.01,"['She', 'forgave', 'you', '.']","['female', 'forgive', 'hearer', '.']","['PRO', 'EPS', 'PRO', 'NIL']","['female.n.02', 'forgive.v.01', 'O', 'O']"
1634, p30/d3342,He,male.n.02,"['He', 'had', 'his', 'wallet']","['male', 'have', 'male', 'wallet']","['PRO', 'PST', 'HAS', 'CON']","['male.n.02', 'O', 'O', 'wallet.n.01']"
1635, p30/d3342,wallet,wallet.n.01,"['He', 'had', 'his', 'wallet', 'stolen', '.']","['male', 'have', 'male', 'wallet', 'steal', '.']","['PRO', 'PST', 'HAS', 'CON', 'EXS', 'NIL']","['male.n.02', 'O', 'O', 'wallet.n.01', 'steal.v.01', 'O']"
1636, p30/d0927,Mary,female.n.02,"['Mary', 'massaged', 'my', 'shoulders']","['mary', 'massage', 'speaker', 'shoulder']","['PER', 'EPS', 'HAS', 'CON']","['female.n.02', 'massage.v.01', 'O', 'shoulder.n.01']"
1637, p30/d0927,massaged,massage.v.01,"['Mary', 'massaged', 'my', 'shoulders', '.']","['mary', 'massage', 'speaker', 'shoulder', '.']","['PER', 'EPS', 'HAS', 'CON', 'NIL']","['female.n.02', 'massage.v.01', 'O', 'shoulder.n.01', 'O']"
1638, p10/d1896,made,make.v.15,"['I', 'made', 'supper', '.']","['speaker', 'make', 'supper', '.']","['PRO', 'EPS', 'CON', 'NIL']","['O', 'make.v.15', 'supper.n.01', 'O']"
1639, p30/d2864,news,news.n.01,"['That', 'news', 'got', 'around', '.']","['that', 'news', 'get~around', 'around', '.']","['DST', 'CON', 'EPS', 'REL', 'NIL']","['O', 'news.n.01', 'get_around.v.01', 'O', 'O']"
1640, p30/d2864,got,get_around.v.01,"['That', 'news', 'got', 'around', '.']","['that', 'news', 'get~around', 'around', '.']","['DST', 'CON', 'EPS', 'REL', 'NIL']","['O', 'news.n.01', 'get_around.v.01', 'O', 'O']"
1641, p10/d1950,speak,speak.v.03,"['I', 'can', 'not', 'speak', 'German', '.']","['speaker', 'can', 'not', 'speak', 'german', '.']","['PRO', 'POS', 'NOT', 'EXS', 'CON', 'NIL']","['O', 'O', 'O', 'speak.v.03', 'german.n.02', 'O']"
1642, p00/d2513,He,male.n.02,"['He', 'is', 'writing', 'a']","['male', 'be', 'write', 'a']","['PRO', 'NOW', 'EXG', 'DIS']","['male.n.02', 'O', 'write.v.02', 'O']"
1643, p00/d2513,writing,write.v.02,"['He', 'is', 'writing', 'a', 'letter', '.']","['male', 'be', 'write', 'a', 'letter', '.']","['PRO', 'NOW', 'EXG', 'DIS', 'CON', 'NIL']","['male.n.02', 'O', 'write.v.02', 'O', 'letter.n.01', 'O']"
1644, p00/d2340,He,male.n.02,"['He', 'is', 'gay', '.']","['male', 'be', 'gay', '.']","['PRO', 'NOW', 'IST', 'NIL']","['male.n.02', 'O', 'gay.a.06', 'O']"
1645, p00/d1895,leaves,leaf.n.01,"['The', 'leaves', 'fell', 'to', 'the']","['the', 'leaf', 'fall', 'to', 'the']","['DEF', 'CON', 'EPS', 'REL', 'DEF']","['O', 'leaf.n.01', 'fall.v.01', 'O', 'O']"
1646, p00/d1895,fell,fall.v.01,"['The', 'leaves', 'fell', 'to', 'the', 'earth']","['the', 'leaf', 'fall', 'to', 'the', 'earth']","['DEF', 'CON', 'EPS', 'REL', 'DEF', 'CON']","['O', 'leaf.n.01', 'fall.v.01', 'O', 'O', 'earth.n.03']"
1647, p00/d1663,Mr,mr.n.01,"['Mr', 'Wood', 'was', 'like']","['mr', 'wood', 'be', 'like']","['ROL', 'PER', 'PST', 'IST']","['mr.n.01', 'male.n.02', 'O', 'like.a.01']"
1648, p00/d1663,Wood,male.n.02,"['Mr', 'Wood', 'was', 'like', 'a']","['mr', 'wood', 'be', 'like', 'a']","['ROL', 'PER', 'PST', 'IST', 'DIS']","['mr.n.01', 'male.n.02', 'O', 'like.a.01', 'O']"
1649, p00/d1663,like,like.a.01,"['Mr', 'Wood', 'was', 'like', 'a', 'father', 'to']","['mr', 'wood', 'be', 'like', 'a', 'father', 'to']","['ROL', 'PER', 'PST', 'IST', 'DIS', 'ROL', 'REL']","['mr.n.01', 'male.n.02', 'O', 'like.a.01', 'O', 'father.n.01', 'O']"
1650, p00/d1663,father,father.n.01,"['was', 'like', 'a', 'father', 'to', 'Tony', '.']","['be', 'like', 'a', 'father', 'to', 'tony', '.']","['PST', 'IST', 'DIS', 'ROL', 'REL', 'PER', 'NIL']","['O', 'like.a.01', 'O', 'father.n.01', 'O', 'male.n.02', 'O']"
1651, p00/d1792,She,female.n.02,"['She', 'picked', 'up', 'a']","['female', 'pick~up', 'up', 'a']","['PRO', 'EPS', 'REL', 'DIS']","['female.n.02', 'pick_up.v.02', 'O', 'O']"
1652, p00/d1792,picked,pick_up.v.02,"['She', 'picked', 'up', 'a', 'coin']","['female', 'pick~up', 'up', 'a', 'coin']","['PRO', 'EPS', 'REL', 'DIS', 'CON']","['female.n.02', 'pick_up.v.02', 'O', 'O', 'coin.n.01']"
1653, p10/d0886,explanation,explanation.n.01,"['Is', 'my', 'explanation', 'clear', '?']","['be', 'speaker', 'explanation', 'clear', '?']","['NOW', 'HAS', 'CON', 'IST', 'QUE']","['O', 'O', 'explanation.n.01', 'clear.a.01', 'O']"
1654, p20/d2820,Tom,male.n.02,"['Tom', 'is', 'liked', 'by']","['tom', 'be', 'like', 'by']","['PER', 'NOW', 'EXS', 'REL']","['male.n.02', 'O', 'like.v.03', 'O']"
1655, p20/d2820,liked,like.v.03,"['Tom', 'is', 'liked', 'by', 'everyone', '.']","['tom', 'be', 'like', 'by', 'person', '.']","['PER', 'NOW', 'EXS', 'REL', 'AND', 'NIL']","['male.n.02', 'O', 'like.v.03', 'O', 'person.n.01', 'O']"
1656, p30/d2737,Susan,female.n.02,"['Susan', 'and', 'Bob', 'have']","['susan', 'and', 'bob', 'have']","['PER', 'GRP', 'PER', 'NOW']","['female.n.02', 'O', 'male.n.02', 'O']"
1657, p30/d2737,Bob,male.n.02,"['Susan', 'and', 'Bob', 'have', 'flown', 'from']","['susan', 'and', 'bob', 'have', 'fly', 'from']","['PER', 'GRP', 'PER', 'NOW', 'EXT', 'REL']","['female.n.02', 'O', 'male.n.02', 'O', 'fly.v.01', 'O']"
1658, p30/d2737,flown,fly.v.01,"['and', 'Bob', 'have', 'flown', 'from', 'London', 'to']","['and', 'bob', 'have', 'fly', 'from', 'london', 'to']","['GRP', 'PER', 'NOW', 'EXT', 'REL', 'GPE', 'REL']","['O', 'male.n.02', 'O', 'fly.v.01', 'O', 'city.n.01', 'O']"
1659, p30/d2737,London,city.n.01,"['have', 'flown', 'from', 'London', 'to', 'Sydney', ',']","['have', 'fly', 'from', 'london', 'to', 'sydney', ',']","['NOW', 'EXT', 'REL', 'GPE', 'REL', 'GPE', 'REL']","['O', 'fly.v.01', 'O', 'city.n.01', 'O', 'city.n.01', 'O']"
1660, p30/d2737,Sydney,city.n.01,"['from', 'London', 'to', 'Sydney', ',', 'Australia', '.']","['from', 'london', 'to', 'sydney', ',', 'australia', '.']","['REL', 'GPE', 'REL', 'GPE', 'REL', 'GPE', 'NIL']","['O', 'city.n.01', 'O', 'city.n.01', 'O', 'country.n.02', 'O']"
1661, p10/d2484,He,male.n.02,"['He', 'made', 'Miss', 'Green']","['male', 'make', 'miss', 'green']","['PRO', 'EPS', 'ROL', 'PER']","['male.n.02', 'make.v.20', 'miss.n.03', 'female.n.02']"
1662, p10/d2484,made,make.v.20,"['He', 'made', 'Miss', 'Green', 'his']","['male', 'make', 'miss', 'green', 'male']","['PRO', 'EPS', 'ROL', 'PER', 'HAS']","['male.n.02', 'make.v.20', 'miss.n.03', 'female.n.02', 'male.n.02']"
1663, p10/d2484,Miss,miss.n.03,"['He', 'made', 'Miss', 'Green', 'his', 'secretary']","['male', 'make', 'miss', 'green', 'male', 'secretary']","['PRO', 'EPS', 'ROL', 'PER', 'HAS', 'ROL']","['male.n.02', 'make.v.20', 'miss.n.03', 'female.n.02', 'male.n.02', 'secretary.n.02']"
1664, p10/d2484,Green,female.n.02,"['He', 'made', 'Miss', 'Green', 'his', 'secretary', '.']","['male', 'make', 'miss', 'green', 'male', 'secretary', '.']","['PRO', 'EPS', 'ROL', 'PER', 'HAS', 'ROL', 'NIL']","['male.n.02', 'make.v.20', 'miss.n.03', 'female.n.02', 'male.n.02', 'secretary.n.02', 'O']"
1665, p10/d2484,his,male.n.02,"['made', 'Miss', 'Green', 'his', 'secretary', '.']","['make', 'miss', 'green', 'male', 'secretary', '.']","['EPS', 'ROL', 'PER', 'HAS', 'ROL', 'NIL']","['make.v.20', 'miss.n.03', 'female.n.02', 'male.n.02', 'secretary.n.02', 'O']"
1666, p30/d3291,turn,turn_in.v.02,"['I', 'have', 'to', 'turn', 'in', 'my', 'report']","['speaker', 'have', 'to', 'turn~in', 'in', 'speaker', 'report']","['PRO', 'NEC', 'NIL', 'EXS', 'REL', 'HAS', 'CON']","['O', 'O', 'O', 'turn_in.v.02', 'O', 'O', 'report.n.01']"
1667, p30/d3291,report,report.n.01,"['turn', 'in', 'my', 'report', 'today', '.']","['turn~in', 'in', 'speaker', 'report', 'day', '.']","['EXS', 'REL', 'HAS', 'CON', 'NOW', 'NIL']","['turn_in.v.02', 'O', 'O', 'report.n.01', 'O', 'O']"
1668, p10/d1586,dove,dove.n.01,"['The', 'dove', 'symbolizes', 'peace', '.']","['the', 'dove', 'symbolize', 'peace', '.']","['AND', 'CON', 'EXS', 'CON', 'NIL']","['O', 'dove.n.01', 'symbolize.v.01', 'peace.n.03', 'O']"
1669, p10/d1586,symbolizes,symbolize.v.01,"['The', 'dove', 'symbolizes', 'peace', '.']","['the', 'dove', 'symbolize', 'peace', '.']","['AND', 'CON', 'EXS', 'CON', 'NIL']","['O', 'dove.n.01', 'symbolize.v.01', 'peace.n.03', 'O']"
1670, p10/d2432,He,male.n.02,"['He', 'was', 'killed', 'by']","['male', 'be', 'kill', 'by']","['PRO', 'PST', 'EXS', 'REL']","['male.n.02', 'O', 'kill.v.01', 'O']"
1671, p10/d2432,killed,kill.v.01,"['He', 'was', 'killed', 'by', 'a', 'land~mine']","['male', 'be', 'kill', 'by', 'a', 'land~mine']","['PRO', 'PST', 'EXS', 'REL', 'DIS', 'CON']","['male.n.02', 'O', 'kill.v.01', 'O', 'O', 'land_mine.n.01']"
1672, p10/d1589,Tom,male.n.02,"['Tom', 'is', 'extremely', 'strong']","['tom', 'be', 'extremely', 'strong']","['PER', 'NOW', 'INT', 'IST']","['male.n.02', 'O', 'extremely.r.02', 'strong.a.01']"
1673, p10/d1589,extremely,extremely.r.02,"['Tom', 'is', 'extremely', 'strong', '.']","['tom', 'be', 'extremely', 'strong', '.']","['PER', 'NOW', 'INT', 'IST', 'NIL']","['male.n.02', 'O', 'extremely.r.02', 'strong.a.01', 'O']"
1674, p10/d1261,Austrian,country.n.02,"['The', 'Austrian', 'job', 'market', 'is']","['the', 'austria', 'job', 'market', 'be']","['DEF', 'GPO', 'CON', 'CON', 'NOW']","['O', 'country.n.02', 'job.n.01', 'market.n.01', 'O']"
1675, p10/d1261,job,job.n.01,"['The', 'Austrian', 'job', 'market', 'is', 'also']","['the', 'austria', 'job', 'market', 'be', 'also']","['DEF', 'GPO', 'CON', 'CON', 'NOW', 'ALT']","['O', 'country.n.02', 'job.n.01', 'market.n.01', 'O', 'O']"
1676, p10/d1261,market,market.n.01,"['The', 'Austrian', 'job', 'market', 'is', 'also', 'improving']","['the', 'austria', 'job', 'market', 'be', 'also', 'improve']","['DEF', 'GPO', 'CON', 'CON', 'NOW', 'ALT', 'EXG']","['O', 'country.n.02', 'job.n.01', 'market.n.01', 'O', 'O', 'improve.v.02']"
1677, p20/d3481,parents,parent.n.01,"['My', 'parents', 'love', 'me', '.']","['speaker', 'parent', 'love', 'speaker', '.']","['HAS', 'ROL', 'ENS', 'PRO', 'NIL']","['O', 'parent.n.01', 'love.v.01', 'O', 'O']"
1678, p20/d3481,love,love.v.01,"['My', 'parents', 'love', 'me', '.']","['speaker', 'parent', 'love', 'speaker', '.']","['HAS', 'ROL', 'ENS', 'PRO', 'NIL']","['O', 'parent.n.01', 'love.v.01', 'O', 'O']"
1679, p10/d0907,He,male.n.02,"['He', 'was', 'heartbroken', '.']","['male', 'be', 'heartbroken', '.']","['PRO', 'PST', 'IST', 'NIL']","['male.n.02', 'O', 'heartbroken.a.01', 'O']"
1680, p10/d2561,Tom,male.n.02,"['Tom', 'has', 'a', 'boat']","['tom', 'have', 'a', 'boat']","['PER', 'ENS', 'DIS', 'CON']","['male.n.02', 'have.v.04', 'O', 'boat.n.01']"
1681, p10/d2561,has,have.v.04,"['Tom', 'has', 'a', 'boat', '.']","['tom', 'have', 'a', 'boat', '.']","['PER', 'ENS', 'DIS', 'CON', 'NIL']","['male.n.02', 'have.v.04', 'O', 'boat.n.01', 'O']"
1682, p00/d2170,am,be.v.03,"['I', 'am', 'in', 'Russia', '.']","['speaker', 'be', 'in', 'russia', '.']","['PRO', 'ENS', 'REL', 'GPE', 'NIL']","['O', 'be.v.03', 'O', 'country.n.02', 'O']"
1683, p00/d2307,Tom,male.n.02,"['Tom', 'is', 'eavesdropping', '.']","['tom', 'be', 'eavesdrop', '.']","['PER', 'NOW', 'EXG', 'NIL']","['male.n.02', 'O', 'eavesdrop.v.01', 'O']"
1684, p00/d1974,All,entity.n.01,"['All', 'the', 'passengers', 'died']","['entity', 'the', 'passenger', 'die']","['AND', 'DEF', 'ROL', 'EPS']","['entity.n.01', 'O', 'passenger.n.01', 'die.v.01']"
1685, p00/d1974,passengers,passenger.n.01,"['All', 'the', 'passengers', 'died', ',', 'but']","['entity', 'the', 'passenger', 'die', ',', 'but']","['AND', 'DEF', 'ROL', 'EPS', 'NIL', 'BUT']","['entity.n.01', 'O', 'passenger.n.01', 'die.v.01', 'O', 'O']"
1686, p00/d1974,died,die.v.01,"['All', 'the', 'passengers', 'died', ',', 'but', 'he']","['entity', 'the', 'passenger', 'die', ',', 'but', 'male']","['AND', 'DEF', 'ROL', 'EPS', 'NIL', 'BUT', 'PRO']","['entity.n.01', 'O', 'passenger.n.01', 'die.v.01', 'O', 'O', 'male.n.02']"
1687, p00/d1974,he,male.n.02,"['died', ',', 'but', 'he', 'survived', '.']","['die', ',', 'but', 'male', 'survive', '.']","['EPS', 'NIL', 'BUT', 'PRO', 'EPS', 'NIL']","['die.v.01', 'O', 'O', 'male.n.02', 'survive.v.01', 'O']"
1688, p10/d0883,house,house.n.01,"['This', 'house', 'is', 'famous', '.']","['this', 'house', 'be', 'famous', '.']","['PRX', 'CON', 'NOW', 'IST', 'NIL']","['O', 'house.n.01', 'O', 'famous.a.01', 'O']"
1689, p10/d1214,Saxon,state.n.01,"['Approximately', '60,000', 'Saxon', 'farmers', 'were', 'disowned']","['approximately', '60000', 'saxony', 'farmer', 'be', 'disown']","['APX', 'QUC', 'GPO', 'ROL', 'PST', 'EXS']","['O', 'O', 'state.n.01', 'farmer.n.01', 'O', 'disown.v.02']"
1690, p10/d1214,farmers,farmer.n.01,"['Approximately', '60,000', 'Saxon', 'farmers', 'were', 'disowned', 'during']","['approximately', '60000', 'saxony', 'farmer', 'be', 'disown', 'during']","['APX', 'QUC', 'GPO', 'ROL', 'PST', 'EXS', 'REL']","['O', 'O', 'state.n.01', 'farmer.n.01', 'O', 'disown.v.02', 'O']"
1691, p10/d1214,disowned,disown.v.02,"['Saxon', 'farmers', 'were', 'disowned', 'during', 'the', 'agricultural']","['saxony', 'farmer', 'be', 'disown', 'during', 'the', 'agricultural']","['GPO', 'ROL', 'PST', 'EXS', 'REL', 'DEF', 'IST']","['state.n.01', 'farmer.n.01', 'O', 'disown.v.02', 'O', 'O', 'agricultural.a.02']"
1692, p10/d1214,agricultural,agricultural.a.02,"['disowned', 'during', 'the', 'agricultural', 'reform', '.']","['disown', 'during', 'the', 'agricultural', 'reform', '.']","['EXS', 'REL', 'DEF', 'IST', 'CON', 'NIL']","['disown.v.02', 'O', 'O', 'agricultural.a.02', 'reform.n.01', 'O']"
1693, p00/d1470,Tom,male.n.02,"['Tom', 'is', 'being', 'silly']","['tom', 'be', 'be', 'silly', 'be']","['PER', 'NOW', 'PRG', 'IST', 'NOW']","['male.n.02', 'O', 'O', 'silly.a.01', 'O']"
1694, p00/d1470,silly,silly.a.01,"['Tom', 'is', 'being', 'silly', ',', 'is', ""n't""]","['tom', 'be', 'be', 'silly', ',', 'be', 'not']","['PER', 'NOW', 'PRG', 'IST', 'NIL', 'NOW', 'NOT']","['male.n.02', 'O', 'O', 'silly.a.01', 'O', 'O', 'O']"
1695, p10/d2219,Tom,male.n.02,"['Tom', 'put', 'our', 'old']","['tom', 'put', 'speaker', 'old']","['PER', 'EPS', 'HAS', 'IST']","['male.n.02', 'put.v.01', 'O', 'old.a.02']"
1696, p10/d2219,put,put.v.01,"['Tom', 'put', 'our', 'old', 'computer']","['tom', 'put', 'speaker', 'old', 'computer']","['PER', 'EPS', 'HAS', 'IST', 'CON']","['male.n.02', 'put.v.01', 'O', 'old.a.02', 'computer.n.01']"
1697, p10/d2219,old,old.a.02,"['Tom', 'put', 'our', 'old', 'computer', 'in', 'the']","['tom', 'put', 'speaker', 'old', 'computer', 'in', 'the']","['PER', 'EPS', 'HAS', 'IST', 'CON', 'REL', 'DEF']","['male.n.02', 'put.v.01', 'O', 'old.a.02', 'computer.n.01', 'O', 'O']"
