,sentence,word,sense,context,sym_context,sem_context,sns_context
1979, p00/d2071,He,male.n.02,"['He', ""'s"", 'watching']","['male', 'be', 'watch']","['PRO', 'NOW', 'EXG']","['male.n.02', 'O', 'watch.v.03']"
1980, p00/d2071,watching,watch.v.03,"['He', ""'s"", 'watching', 'the', 'Olympics']","['male', 'be', 'watch', 'the', 'olympics']","['PRO', 'NOW', 'EXG', 'DEF', 'CON']","['male.n.02', 'O', 'watch.v.03', 'O', 'olympics.n.01']"
1981, p00/d2071,Olympics,olympics.n.01,"['watching', 'the', 'Olympics', '.']","['watch', 'the', 'olympics', '.']","['EXG', 'DEF', 'CON', 'NIL']","['watch.v.03', 'O', 'olympics.n.01', 'O']"
1982, p00/d2599,Tom,male.n.02,"['Tom', 'failed', 'because']","['tom', 'fail', 'because']","['PER', 'EPS', 'SUB']","['male.n.02', 'fail.v.07', 'O']"
1983, p00/d2599,failed,fail.v.07,"['Tom', 'failed', 'because', 'he']","['tom', 'fail', 'because', 'male']","['PER', 'EPS', 'SUB', 'PRO']","['male.n.02', 'fail.v.07', 'O', 'male.n.02']"
1984, p00/d2599,he,male.n.02,"['failed', 'because', 'he', 'did', ""n't""]","['fail', 'because', 'male', 'do', 'not']","['EPS', 'SUB', 'PRO', 'PST', 'NOT']","['fail.v.07', 'O', 'male.n.02', 'O', 'O']"
1985, p00/d2599,study,study.v.05,"['did', ""n't"", 'study', '.']","['do', 'not', 'study', '.']","['PST', 'NOT', 'EXS', 'NIL']","['O', 'O', 'study.v.05', 'O']"
1986, p10/d2739,road,road.n.01,"['This', 'road', 'is', ""n't""]","['this', 'road', 'be', 'not']","['PRX', 'CON', 'NOW', 'NOT']","['O', 'road.n.01', 'O', 'O']"
1987, p10/d2739,very,very.r.01,"['is', ""n't"", 'very', 'safe', '.']","['be', 'not', 'very', 'safe', '.']","['NOW', 'NOT', 'INT', 'IST', 'NIL']","['O', 'O', 'very.r.01', 'safe.a.01', 'O']"
1988, p10/d2739,safe,safe.a.01,"[""n't"", 'very', 'safe', '.']","['not', 'very', 'safe', '.']","['NOT', 'INT', 'IST', 'NIL']","['O', 'very.r.01', 'safe.a.01', 'O']"
1989, p30/d3512,Her,female.n.02,"['Her', 'aunt', ""'s""]","['female', 'aunt', ""'s""]","['HAS', 'ROL', 'HAS']","['female.n.02', 'aunt.n.01', 'O']"
1990, p30/d3512,aunt,aunt.n.01,"['Her', 'aunt', ""'s"", 'glasses']","['female', 'aunt', ""'s"", 'glasses']","['HAS', 'ROL', 'HAS', 'CON']","['female.n.02', 'aunt.n.01', 'O', 'glasses.n.01']"
1991, p30/d3512,glasses,glasses.n.01,"['aunt', ""'s"", 'glasses', 'are', 'fashionable']","['aunt', ""'s"", 'glasses', 'be', 'fashionable']","['ROL', 'HAS', 'CON', 'NOW', 'IST']","['aunt.n.01', 'O', 'glasses.n.01', 'O', 'fashionable.a.01']"
1992, p30/d3512,fashionable,fashionable.a.01,"['glasses', 'are', 'fashionable', '.']","['glasses', 'be', 'fashionable', '.']","['CON', 'NOW', 'IST', 'NIL']","['glasses.n.01', 'O', 'fashionable.a.01', 'O']"
1993, p00/d2252,He,male.n.02,"['He', 'gave', 'in']","['male', 'give~in', 'in']","['PRO', 'EPS', 'REL']","['male.n.02', 'give_in.v.01', 'O']"
1994, p00/d2252,gave,give_in.v.01,"['He', 'gave', 'in', '.']","['male', 'give~in', 'in', '.']","['PRO', 'EPS', 'REL', 'NIL']","['male.n.02', 'give_in.v.01', 'O', 'O']"
1995, p20/d1797,Who,person.n.01,"['Who', ""'ll"", 'drive']","['person', 'will', 'drive']","['QUE', 'FUT', 'EXS']","['person.n.01', 'O', 'drive.v.01']"
1996, p20/d1797,drive,drive.v.01,"['Who', ""'ll"", 'drive', '?']","['person', 'will', 'drive', '?']","['QUE', 'FUT', 'EXS', 'QUE']","['person.n.01', 'O', 'drive.v.01', 'O']"
1997, p30/d0872,computer,computer.n.01,"['My', 'computer', 'has', 'frozen']","['speaker', 'computer', 'have', 'freeze']","['HAS', 'CON', 'NOW', 'EXT']","['O', 'computer.n.01', 'O', 'freeze.v.01']"
1998, p30/d0872,frozen,freeze.v.01,"['computer', 'has', 'frozen', '.']","['computer', 'have', 'freeze', '.']","['CON', 'NOW', 'EXT', 'NIL']","['computer.n.01', 'O', 'freeze.v.01', 'O']"
1999, p10/d2437,play,play.v.01,"['wo', ""n't"", 'play', 'because', 'I']","['speaker', 'will', 'not', 'play', 'because', 'speaker']","['PRO', 'FUT', 'NOT', 'EXS', 'SUB', 'PRO']","['O', 'O', 'O', 'play.v.01', 'O', 'O']"
2000, p10/d2437,twisted,twist.v.10,"['I', ""'ve"", 'twisted', 'my', 'ankle']","['speaker', 'speaker', 'have', 'twist', 'speaker', 'ankle']","['PRO', 'PRO', 'NOW', 'EXT', 'HAS', 'CON']","['O', 'O', 'O', 'twist.v.10', 'O', 'ankle.n.01']"
2001, p10/d2437,ankle,ankle.n.01,"['twisted', 'my', 'ankle', '.']","['twist', 'speaker', 'ankle', '.']","['EXT', 'HAS', 'CON', 'NIL']","['twist.v.10', 'O', 'ankle.n.01', 'O']"
2002, p20/d2498,Tom,male.n.02,"['Tom', 'dug', 'a']","['tom', 'dig', 'a']","['PER', 'EPS', 'DIS']","['male.n.02', 'dig.v.02', 'O']"
2003, p20/d2498,dug,dig.v.02,"['Tom', 'dug', 'a', 'hole']","['tom', 'dig', 'a', 'hole']","['PER', 'EPS', 'DIS', 'CON']","['male.n.02', 'dig.v.02', 'O', 'hole.n.02']"
2004, p20/d2498,hole,hole.n.02,"['dug', 'a', 'hole', 'in', 'the']","['dig', 'a', 'hole', 'in', 'the']","['EPS', 'DIS', 'CON', 'REL', 'DEF']","['dig.v.02', 'O', 'hole.n.02', 'O', 'O']"
2005, p20/d2498,backyard,backyard.n.01,"['in', 'the', 'backyard', '.']","['in', 'the', 'backyard', '.']","['REL', 'DEF', 'CON', 'NIL']","['O', 'O', 'backyard.n.01', 'O']"
2006, p00/d1564,have,have.v.04,"['I', 'have', 'a', 'big']","['speaker', 'have', 'a', 'big']","['PRO', 'ENS', 'DIS', 'DEG']","['O', 'have.v.04', 'O', 'big.a.01']"
2007, p00/d1564,big,big.a.01,"['have', 'a', 'big', 'dog', '.']","['have', 'a', 'big', 'dog', '.']","['ENS', 'DIS', 'DEG', 'CON', 'NIL']","['have.v.04', 'O', 'big.a.01', 'dog.n.01', 'O']"
2008, p00/d1564,dog,dog.n.01,"['a', 'big', 'dog', '.']","['a', 'big', 'dog', '.']","['DIS', 'DEG', 'CON', 'NIL']","['O', 'big.a.01', 'dog.n.01', 'O']"
2009, p10/d1384,Which,entity.n.01,"['Which', 'state', 'has']","['entity', 'state', 'have']","['QUE', 'CON', 'ENS']","['entity.n.01', 'state.n.01', 'have.v.02']"
2010, p10/d1384,state,state.n.01,"['Which', 'state', 'has', 'the']","['entity', 'state', 'have', 'the', 'the']","['QUE', 'CON', 'ENS', 'DEF', 'DEF']","['entity.n.01', 'state.n.01', 'have.v.02', 'O', 'O']"
2011, p10/d1384,has,have.v.02,"['Which', 'state', 'has', 'the', 'longest']","['entity', 'state', 'have', 'the', 'long', 'the']","['QUE', 'CON', 'ENS', 'DEF', 'TOP', 'DEF']","['entity.n.01', 'state.n.01', 'have.v.02', 'O', 'long.a.02', 'O']"
2012, p10/d1384,longest,long.a.02,"['has', 'the', 'longest', 'coastline', 'on']","['have', 'the', 'long', 'coastline', 'on', 'the']","['ENS', 'DEF', 'TOP', 'CON', 'REL', 'DEF']","['have.v.02', 'O', 'long.a.02', 'coastline.n.01', 'O', 'O']"
2013, p10/d1384,coastline,coastline.n.01,"['the', 'longest', 'coastline', 'on', 'the']","['the', 'long', 'coastline', 'on', 'the']","['DEF', 'TOP', 'CON', 'REL', 'DEF']","['O', 'long.a.02', 'coastline.n.01', 'O', 'O']"
2014, p10/d1384,Atlantic~Ocean,ocean.n.01,"['on', 'the', 'Atlantic~Ocean', '?']","['the', 'on', 'the', 'atlantic~ocean', '?']","['DEF', 'REL', 'DEF', 'GEO', 'QUE']","['O', 'O', 'O', 'ocean.n.01', 'O']"
2015, p00/d2302,Everything,entity.n.01,"['Everything', 'is', 'new']","['entity', 'be', 'new']","['AND', 'NOW', 'IST']","['entity.n.01', 'O', 'new.a.01']"
2016, p00/d2302,new,new.a.01,"['Everything', 'is', 'new', '.']","['entity', 'be', 'new', '.']","['AND', 'NOW', 'IST', 'NIL']","['entity.n.01', 'O', 'new.a.01', 'O']"
2017, p10/d0825,have,have.v.04,"['do', ""n't"", 'have', 'a', 'bicycle']","['do', 'not', 'have', 'a', 'bicycle']","['NOW', 'NOT', 'EXS', 'DIS', 'CON']","['O', 'O', 'have.v.04', 'O', 'bicycle.n.01']"
2018, p10/d0825,bicycle,bicycle.n.01,"['have', 'a', 'bicycle', '.']","['have', 'a', 'bicycle', '.']","['EXS', 'DIS', 'CON', 'NIL']","['have.v.04', 'O', 'bicycle.n.01', 'O']"
2019, p30/d0795,Mr,mr.n.01,"['Mr', 'Joel', 'is']","['mr', 'joel', 'be']","['ROL', 'PER', 'NOW']","['mr.n.01', 'male.n.02', 'O']"
2020, p30/d0795,Joel,male.n.02,"['Mr', 'Joel', 'is', 'now']","['mr', 'joel', 'be', 'now']","['ROL', 'PER', 'NOW', 'NOW']","['mr.n.01', 'male.n.02', 'O', 'O']"
2021, p30/d0795,on,on.a.01,"['is', 'now', 'on', 'duty', '.']","['be', 'now', 'on', 'duty', '.']","['NOW', 'NOW', 'IST', 'CON', 'NIL']","['O', 'O', 'on.a.01', 'duty.n.02', 'O']"
2022, p30/d0795,duty,duty.n.02,"['now', 'on', 'duty', '.']","['now', 'on', 'duty', '.']","['NOW', 'IST', 'CON', 'NIL']","['O', 'on.a.01', 'duty.n.02', 'O']"
2023, p00/d0849,She,female.n.02,"['She', 'waved', 'good-bye']","['female', 'wave', 'good-bye']","['PRO', 'EPS', 'CON']","['female.n.02', 'wave.v.01', 'good-bye.n.01']"
2024, p00/d0849,waved,wave.v.01,"['She', 'waved', 'good-bye', 'to']","['female', 'wave', 'good-bye', 'to']","['PRO', 'EPS', 'CON', 'REL']","['female.n.02', 'wave.v.01', 'good-bye.n.01', 'O']"
2025, p00/d0849,good-bye,good-bye.n.01,"['She', 'waved', 'good-bye', 'to', 'me']","['female', 'wave', 'good-bye', 'to', 'speaker']","['PRO', 'EPS', 'CON', 'REL', 'PRO']","['female.n.02', 'wave.v.01', 'good-bye.n.01', 'O', 'O']"
2026, p00/d2708,serpent,serpent.n.01,"['The', 'serpent', 'tempted', 'Eve']","['the', 'serpent', 'tempt', 'eve']","['DEF', 'CON', 'EPS', 'PER']","['O', 'serpent.n.01', 'tempt.v.02', 'female.n.02']"
2027, p00/d2708,tempted,tempt.v.02,"['The', 'serpent', 'tempted', 'Eve', '.']","['the', 'serpent', 'tempt', 'eve', '.']","['DEF', 'CON', 'EPS', 'PER', 'NIL']","['O', 'serpent.n.01', 'tempt.v.02', 'female.n.02', 'O']"
2028, p00/d2708,Eve,female.n.02,"['serpent', 'tempted', 'Eve', '.']","['serpent', 'tempt', 'eve', '.']","['CON', 'EPS', 'PER', 'NIL']","['serpent.n.01', 'tempt.v.02', 'female.n.02', 'O']"
2029, p10/d2162,eggs,egg.n.01,"['The', 'eggs', 'are', 'in']","['the', 'egg', 'be', 'in']","['DEF', 'CON', 'ENS', 'REL']","['O', 'egg.n.01', 'be.v.03', 'O']"
2030, p10/d2162,are,be.v.03,"['The', 'eggs', 'are', 'in', 'the']","['the', 'egg', 'be', 'in', 'the']","['DEF', 'CON', 'ENS', 'REL', 'DEF']","['O', 'egg.n.01', 'be.v.03', 'O', 'O']"
2031, p10/d2162,basket,basket.n.01,"['in', 'the', 'basket', '.']","['in', 'the', 'basket', '.']","['REL', 'DEF', 'CON', 'NIL']","['O', 'O', 'basket.n.01', 'O']"
2032, p00/d2888,fed~up,fed_up.a.01,"[""'m"", 'really', 'fed~up', 'with', 'this']","['be', 'really', 'fed~up', 'with', 'entity']","['NOW', 'EMP', 'IST', 'REL', 'PRX']","['O', 'O', 'fed_up.a.01', 'O', 'entity.n.01']"
2033, p00/d2888,this,entity.n.01,"['fed~up', 'with', 'this', 'heat', '.']","['fed~up', 'with', 'entity', 'heat', '.']","['IST', 'REL', 'PRX', 'CON', 'NIL']","['fed_up.a.01', 'O', 'entity.n.01', 'heat.n.02', 'O']"
2034, p00/d2888,heat,heat.n.02,"['with', 'this', 'heat', '.']","['with', 'entity', 'heat', '.']","['REL', 'PRX', 'CON', 'NIL']","['O', 'entity.n.01', 'heat.n.02', 'O']"
2035, p30/d0867,Summer,summer.n.01,"['Summer', 'has', 'ended']","['summer', 'have', 'end']","['CON', 'NOW', 'EXT']","['summer.n.01', 'O', 'end.v.01']"
2036, p30/d0867,ended,end.v.01,"['Summer', 'has', 'ended', '.']","['summer', 'have', 'end', '.']","['CON', 'NOW', 'EXT', 'NIL']","['summer.n.01', 'O', 'end.v.01', 'O']"
2037, p00/d2370,Tom,male.n.02,"['Tom', 'draws', 'well']","['tom', 'draw', 'well']","['PER', 'ENS', 'IST']","['male.n.02', 'draw.v.06', 'well.r.01']"
2038, p00/d2370,draws,draw.v.06,"['Tom', 'draws', 'well', '.']","['tom', 'draw', 'well', '.']","['PER', 'ENS', 'IST', 'NIL']","['male.n.02', 'draw.v.06', 'well.r.01', 'O']"
2039, p00/d2370,well,well.r.01,"['Tom', 'draws', 'well', '.']","['tom', 'draw', 'well', '.']","['PER', 'ENS', 'IST', 'NIL']","['male.n.02', 'draw.v.06', 'well.r.01', 'O']"
2040, p20/d1688,love,love.v.01,"['I', 'love', 'books', '.']","['speaker', 'love', 'book', '.']","['PRO', 'ENS', 'CON', 'NIL']","['O', 'love.v.01', 'book.n.01', 'O']"
2041, p20/d1688,books,book.n.01,"['I', 'love', 'books', '.']","['speaker', 'love', 'book', '.']","['PRO', 'ENS', 'CON', 'NIL']","['O', 'love.v.01', 'book.n.01', 'O']"
2042, p20/d1666,Sam,male.n.02,"['Sam', 'is', 'a']","['sam', 'be', 'a', 'be']","['PER', 'ENS', 'DIS', 'ENS']","['male.n.02', 'be.v.08', 'O', 'be.v.08']"
2043, p20/d1666,is,be.v.08,"['Sam', 'is', 'a', 'philosopher']","['sam', 'be', 'a', 'philosopher', 'be']","['PER', 'ENS', 'DIS', 'ROL', 'ENS']","['male.n.02', 'be.v.08', 'O', 'philosopher.n.01', 'be.v.08']"
2044, p20/d1666,philosopher,philosopher.n.01,"['is', 'a', 'philosopher', ',', 'is']","['be', 'a', 'philosopher', ',', 'be']","['ENS', 'DIS', 'ROL', 'NIL', 'ENS']","['be.v.08', 'O', 'philosopher.n.01', 'O', 'be.v.08']"
2045, p20/d1666,is,be.v.08,"['philosopher', ',', 'is', ""n't"", 'he']","['be', 'philosopher', ',', 'be', 'not', 'male']","['ENS', 'ROL', 'NIL', 'ENS', 'NOT', 'PRO']","['be.v.08', 'philosopher.n.01', 'O', 'be.v.08', 'O', 'male.n.02']"
2046, p20/d1666,he,male.n.02,"['is', ""n't"", 'he', '?']","['be', 'be', 'not', 'male', '?']","['ENS', 'ENS', 'NOT', 'PRO', 'QUE']","['be.v.08', 'be.v.08', 'O', 'male.n.02', 'O']"
2047, p00/d0914,She,female.n.02,"['She', 'is', 'the']","['female', 'be', 'the']","['PRO', 'ENS', 'DEF']","['female.n.02', 'be.v.02', 'O']"
2048, p00/d0914,is,be.v.02,"['She', 'is', 'the', 'Prime~Minister']","['female', 'be', 'the', 'prime~minister']","['PRO', 'ENS', 'DEF', 'ROL']","['female.n.02', 'be.v.02', 'O', 'prime_minister.n.01']"
2049, p00/d0914,Prime~Minister,prime_minister.n.01,"['is', 'the', 'Prime~Minister', 'of', 'Finland']","['be', 'the', 'prime~minister', 'of', 'finland']","['ENS', 'DEF', 'ROL', 'REL', 'GPE']","['be.v.02', 'O', 'prime_minister.n.01', 'O', 'state.n.04']"
2050, p00/d0914,Finland,state.n.04,"['Prime~Minister', 'of', 'Finland', '.']","['prime~minister', 'of', 'finland', '.']","['ROL', 'REL', 'GPE', 'NIL']","['prime_minister.n.01', 'O', 'state.n.04', 'O']"
2051, p20/d3223,scared,scared.a.01,"[""'m"", 'not', 'scared', 'of', 'you']","['be', 'not', 'scared', 'of', 'hearer']","['NOW', 'NOT', 'IST', 'REL', 'PRO']","['O', 'O', 'scared.a.01', 'O', 'O']"
2052, p10/d0956,love,love.v.03,"['I', 'love', 'Natasha', '.']","['speaker', 'love', 'natasha', '.']","['PRO', 'ENS', 'PER', 'NIL']","['O', 'love.v.03', 'female.n.02', 'O']"
2053, p10/d0956,Natasha,female.n.02,"['I', 'love', 'Natasha', '.']","['speaker', 'love', 'natasha', '.']","['PRO', 'ENS', 'PER', 'NIL']","['O', 'love.v.03', 'female.n.02', 'O']"
2054, p00/d0910,beautiful,beautiful.a.01,"['What', 'a', 'beautiful', 'rainbow', '!']","['what', 'a', 'beautiful', 'rainbow', '!']","['EMP', 'DIS', 'IST', 'CON', 'EMP']","['O', 'O', 'beautiful.a.01', 'rainbow.n.01', 'O']"
2055, p00/d0910,rainbow,rainbow.n.01,"['a', 'beautiful', 'rainbow', '!']","['a', 'beautiful', 'rainbow', '!']","['DIS', 'IST', 'CON', 'EMP']","['O', 'beautiful.a.01', 'rainbow.n.01', 'O']"
2056, p10/d3192,Tom,male.n.02,"['Tom', 'underestimated', 'Mary']","['tom', 'underestimate', 'mary']","['PER', 'EPS', 'PER']","['male.n.02', 'underestimate.v.03', 'female.n.02']"
2057, p10/d3192,underestimated,underestimate.v.03,"['Tom', 'underestimated', 'Mary', '.']","['tom', 'underestimate', 'mary', '.']","['PER', 'EPS', 'PER', 'NIL']","['male.n.02', 'underestimate.v.03', 'female.n.02', 'O']"
2058, p10/d3192,Mary,female.n.02,"['Tom', 'underestimated', 'Mary', '.']","['tom', 'underestimate', 'mary', '.']","['PER', 'EPS', 'PER', 'NIL']","['male.n.02', 'underestimate.v.03', 'female.n.02', 'O']"
2059, p30/d2265,Her,female.n.02,"['Her', 'bicycle', 'is']","['female', 'bicycle', 'be']","['HAS', 'CON', 'NOW']","['female.n.02', 'bicycle.n.01', 'O']"
2060, p30/d2265,bicycle,bicycle.n.01,"['Her', 'bicycle', 'is', 'blue']","['female', 'bicycle', 'be', 'blue']","['HAS', 'CON', 'NOW', 'COL']","['female.n.02', 'bicycle.n.01', 'O', 'blue.a.01']"
2061, p30/d2265,blue,blue.a.01,"['bicycle', 'is', 'blue', '.']","['bicycle', 'be', 'blue', '.']","['CON', 'NOW', 'COL', 'NIL']","['bicycle.n.01', 'O', 'blue.a.01', 'O']"
2062, p00/d2910,insects,insect.n.01,"['lot', 'of', 'insects', 'are', 'chirping']","['+', 'of', 'insect', 'be', 'chirp']","['QUV', 'REL', 'CON', 'NOW', 'EXG']","['O', 'O', 'insect.n.01', 'O', 'chirp.v.01']"
2063, p00/d2910,chirping,chirp.v.01,"['insects', 'are', 'chirping', 'in', 'the']","['insect', 'be', 'chirp', 'in', 'the']","['CON', 'NOW', 'EXG', 'REL', 'DEF']","['insect.n.01', 'O', 'chirp.v.01', 'O', 'O']"
2064, p00/d2910,field,field.n.01,"['in', 'the', 'field', '.']","['in', 'the', 'field', '.']","['REL', 'DEF', 'CON', 'NIL']","['O', 'O', 'field.n.01', 'O']"
2065, p20/d2259,poet,poet.n.01,"['The', 'poet', 'wrote', 'many']","['the', 'poet', 'write', '+']","['DEF', 'ROL', 'EPS', 'QUV']","['O', 'poet.n.01', 'write.v.01', 'O']"
2066, p20/d2259,wrote,write.v.01,"['The', 'poet', 'wrote', 'many', 'poems']","['the', 'poet', 'write', '+', 'poem']","['DEF', 'ROL', 'EPS', 'QUV', 'CON']","['O', 'poet.n.01', 'write.v.01', 'O', 'poem.n.01']"
2067, p20/d2259,poems,poem.n.01,"['wrote', 'many', 'poems', '.']","['write', '+', 'poem', '.']","['EPS', 'QUV', 'CON', 'NIL']","['write.v.01', 'O', 'poem.n.01', 'O']"
2068, p10/d2578,Wolves,wolf.n.01,"['Wolves', 'stalked', 'the']","['wolf', 'stalk', 'the']","['CON', 'EPS', 'DEF']","['wolf.n.01', 'stalk.v.02', 'O']"
2069, p10/d2578,stalked,stalk.v.02,"['Wolves', 'stalked', 'the', 'flock']","['wolf', 'stalk', 'the', 'flock']","['CON', 'EPS', 'DEF', 'CON']","['wolf.n.01', 'stalk.v.02', 'O', 'flock.n.05']"
2070, p10/d2578,flock,flock.n.05,"['stalked', 'the', 'flock', '.']","['stalk', 'the', 'flock', '.']","['EPS', 'DEF', 'CON', 'NIL']","['stalk.v.02', 'O', 'flock.n.05', 'O']"
2071, p20/d0849,think,think.v.01,"['I', 'think', 'that', 'she']","['speaker', 'think', 'that', 'female']","['PRO', 'ENS', 'SUB', 'PRO']","['O', 'think.v.01', 'O', 'female.n.02']"
2072, p20/d0849,she,female.n.02,"['think', 'that', 'she', 'is', 'honest']","['think', 'that', 'female', 'be', 'honest']","['ENS', 'SUB', 'PRO', 'NOW', 'IST']","['think.v.01', 'O', 'female.n.02', 'O', 'honest.a.01']"
2073, p20/d0849,honest,honest.a.01,"['she', 'is', 'honest', '.']","['female', 'be', 'honest', '.']","['PRO', 'NOW', 'IST', 'NIL']","['female.n.02', 'O', 'honest.a.01', 'O']"
2074, p10/d1239,HBV~Union,alliance.n.03,"['HBV~Union', 'Criticizes', 'Deutsche~Bank']","['hbv~union', 'criticize', 'deutsche~bank']","['ORG', 'ENS', 'ORG']","['alliance.n.03', 'criticize.v.01', 'company.n.01']"
2075, p10/d1239,Criticizes,criticize.v.01,"['HBV~Union', 'Criticizes', 'Deutsche~Bank']","['hbv~union', 'criticize', 'deutsche~bank']","['ORG', 'ENS', 'ORG']","['alliance.n.03', 'criticize.v.01', 'company.n.01']"
2076, p00/d2275,Tom,male.n.02,"['Tom', 'visited', 'us']","['tom', 'visit', 'speaker']","['PER', 'EPS', 'PRO']","['male.n.02', 'visit.v.03', 'O']"
2077, p00/d2275,visited,visit.v.03,"['Tom', 'visited', 'us', 'yesterday']","['tom', 'visit', 'speaker', 'day']","['PER', 'EPS', 'PRO', 'PST']","['male.n.02', 'visit.v.03', 'O', 'O']"
2078, p00/d3438,like,like.v.02,"['I', 'like', 'bright', 'colors']","['speaker', 'like', 'bright', 'color']","['PRO', 'ENS', 'IST', 'CON']","['O', 'like.v.02', 'bright.a.01', 'color.n.01']"
2079, p00/d3438,bright,bright.a.01,"['I', 'like', 'bright', 'colors', '.']","['speaker', 'like', 'bright', 'color', '.']","['PRO', 'ENS', 'IST', 'CON', 'NIL']","['O', 'like.v.02', 'bright.a.01', 'color.n.01', 'O']"
2080, p00/d3438,colors,color.n.01,"['like', 'bright', 'colors', '.']","['like', 'bright', 'color', '.']","['ENS', 'IST', 'CON', 'NIL']","['like.v.02', 'bright.a.01', 'color.n.01', 'O']"
2081, p20/d2999,students,student.n.01,"['lot', 'of', 'students', 'around', 'the']","['+', 'of', 'student', 'around', 'the']","['QUV', 'REL', 'ROL', 'REL', 'DEF']","['O', 'O', 'student.n.01', 'O', 'O']"
2082, p20/d2999,world,world.n.04,"['around', 'the', 'world', 'are', 'studying']","['around', 'the', 'world', 'be', 'study']","['REL', 'DEF', 'CON', 'NOW', 'EXG']","['O', 'O', 'world.n.04', 'O', 'study.v.04']"
2083, p20/d2999,studying,study.v.04,"['world', 'are', 'studying', 'English', '.']","['world', 'be', 'study', 'english', '.']","['CON', 'NOW', 'EXG', 'CON', 'NIL']","['world.n.04', 'O', 'study.v.04', 'english.n.01', 'O']"
2084, p20/d2999,English,english.n.01,"['are', 'studying', 'English', '.']","['be', 'study', 'english', '.']","['NOW', 'EXG', 'CON', 'NIL']","['O', 'study.v.04', 'english.n.01', 'O']"
2085, p30/d2483,She,female.n.02,"['She', 'pulled', 'down']","['female', 'pull~down', 'down']","['PRO', 'EPS', 'REL']","['female.n.02', 'pull_down.v.02', 'O']"
2086, p30/d2483,pulled,pull_down.v.02,"['She', 'pulled', 'down', 'the']","['female', 'pull~down', 'down', 'the']","['PRO', 'EPS', 'REL', 'DEF']","['female.n.02', 'pull_down.v.02', 'O', 'O']"
2087, p30/d2483,blinds,blind.n.03,"['down', 'the', 'blinds', '.']","['down', 'the', 'blind', '.']","['REL', 'DEF', 'CON', 'NIL']","['O', 'O', 'blind.n.03', 'O']"
2088, p00/d1382,Who,person.n.01,"['Who', 'directed', 'the']","['person', 'direct', 'the']","['QUE', 'EPS', 'DEF']","['person.n.01', 'direct.v.03', 'O']"
2089, p00/d1382,directed,direct.v.03,"['Who', 'directed', 'the', 'film']","['person', 'direct', 'the', 'film']","['QUE', 'EPS', 'DEF', 'CON']","['person.n.01', 'direct.v.03', 'O', 'film.n.01']"
2090, p00/d1382,film,film.n.01,"['directed', 'the', 'film', '""', 'Fail~Safe']","['direct', 'the', 'film', '""', 'fail~safe', '""']","['EPS', 'DEF', 'CON', 'NIL', 'LIT', 'NIL']","['direct.v.03', 'O', 'film.n.01', 'O', 'O', 'O']"
2091, p00/d1536,He,male.n.02,"['He', 'is', 'poor']","['male', 'be', 'poor']","['PRO', 'NOW', 'IST']","['male.n.02', 'O', 'poor.a.02']"
2092, p00/d1536,poor,poor.a.02,"['He', 'is', 'poor', '.']","['male', 'be', 'poor', '.']","['PRO', 'NOW', 'IST', 'NIL']","['male.n.02', 'O', 'poor.a.02', 'O']"
2093, p20/d2590,leave,leave.v.01,"['I', 'leave', 'tomorrow', '.']","['speaker', 'leave', 'day', '.']","['PRO', 'EFS', 'FUT', 'NIL']","['O', 'leave.v.01', 'O', 'O']"
2094, p10/d2246,dazzled,dazzle.v.02,"['I', 'was', 'dazzled', 'by', 'her']","['speaker', 'be', 'dazzle', 'by', 'female']","['PRO', 'PST', 'EXS', 'REL', 'HAS']","['O', 'O', 'dazzle.v.02', 'O', 'female.n.02']"
2095, p10/d2246,her,female.n.02,"['dazzled', 'by', 'her', 'beauty', '.']","['dazzle', 'by', 'female', 'beauty', '.']","['EXS', 'REL', 'HAS', 'CON', 'NIL']","['dazzle.v.02', 'O', 'female.n.02', 'beauty.n.01', 'O']"
2096, p10/d2246,beauty,beauty.n.01,"['by', 'her', 'beauty', '.']","['by', 'female', 'beauty', '.']","['REL', 'HAS', 'CON', 'NIL']","['O', 'female.n.02', 'beauty.n.01', 'O']"
2097, p00/d1891,She,female.n.02,"['She', 'dialled', 'the']","['female', 'dial', 'the']","['PRO', 'EPS', 'DEF']","['female.n.02', 'dial.v.02', 'O']"
2098, p00/d1891,dialled,dial.v.02,"['She', 'dialled', 'the', 'number']","['female', 'dial', 'the', 'number']","['PRO', 'EPS', 'DEF', 'CON']","['female.n.02', 'dial.v.02', 'O', 'number.n.04']"
